Trace
Swept SA
A.12.15,N9000A
507 ,01
Segment,0
Number of Points,1001
Sweep Time,0.2736
Start Frequency,10000
Stop Frequency,1000000
Average Count,0
Average Type,LogPower(Video)
RBW,30
RBW Filter,Gaussian
RBW Filter BW,3dB
VBW,30
Sweep Type,Fft
X Axis Scale,Lin
PreAmp State,Off
PreAmp Band,Low
Trigger Source,Free
Trigger Level,1.2
Trigger Slope,Positive
Trigger Delay,0
Phase Noise Optimization,Narrow
Swept If Gain,Low
FFT If Gain,Autorange
RF Coupling,AC
FFT Width,411900
Ext Ref,10000000
Input,RF
RF Calibrator,Off
Attenuation,0
Ref Level Offset,0
External Gain,0
Trace Type,Average
Detector,Sample
Trace Math,Off
Trace Math Oper1,Trace5
Trace Math Oper2,Trace6
Trace Math Offset,0
Trace Name,Trace1
X Axis Units,Hz
Y Axis Units,dBm
DATA
10000,-111.269196535758
10990,-109.988877911696
11980,-110.955411319772
12970,-110.539039996598
13960,-109.779064430536
14950,-110.05214756357
15940,-110.339222140177
16930,-110.390970340925
17920,-110.031823879342
18910,-110.49072733118
19900,-110.400304319774
20890,-110.799329837954
21880,-108.890720919154
22870,-109.992542526389
23860,-109.743865762257
24850,-108.543254989662
25840,-109.146611404032
26830,-108.954931072857
27820,-108.660428933759
28810,-107.904780677132
29800,-107.450688379024
30790,-108.450721621741
31780,-105.594485958032
32770,-109.597404873753
33760,-108.356276446439
34750,-108.931094777545
35740,-109.090178261233
36730,-107.63230330391
37720,-107.649172106012
38710,-107.986121241281
39700,-108.582019971411
40690,-108.192927786156
41680,-108.210443560024
42670,-107.806437195093
43660,-107.013350916289
44650,-107.278693472682
45640,-107.431253291684
46630,-107.949084115383
47620,-107.34900826412
48610,-107.177675342939
49600,-107.108070705894
50590,-108.014766340826
51580,-106.758444353517
52570,-107.726787944053
53560,-104.791988677019
54550,-105.826049456253
55540,-106.62190527344
56530,-107.329047609688
57520,-104.588133653716
58510,-107.721416823872
59500,-107.131878057231
60490,-106.942545166513
61480,-105.679749532331
62470,-106.765858815328
63460,-106.959509588832
64450,-108.242054786078
65440,-107.197459890059
66430,-107.159503227128
67420,-107.316768103187
68410,-106.971381393305
69400,-107.694795099776
70390,-107.0535982834
71380,-107.320432213712
72370,-107.295487386928
73360,-108.02583315387
74350,-107.398673786867
75340,-106.861812702584
76330,-107.337776629773
77320,-107.2009046105
78310,-107.144337124866
79300,-106.95796259697
80290,-107.446805963002
81280,-107.68169979665
82270,-107.492491711091
83260,-107.172566686054
84250,-107.724571285043
85240,-108.121980105484
86230,-107.108883961278
87220,-108.122088879085
88210,-107.733347610513
89200,-107.438092813957
90190,-107.219640751217
91180,-107.240288118101
92170,-107.248893555245
93160,-107.299035575232
94150,-107.253709650122
95140,-107.834793069583
96130,-107.298293993481
97120,-107.514239835283
98110,-107.611983711933
99100,-107.552108785711
100090,-107.400698273269
101080,-108.221102604178
102070,-107.439433866496
103060,-107.636454347535
104050,-107.821104775384
105040,-108.015489886962
106030,-107.96522635798
107020,-107.877851517283
108010,-107.567217602989
109000,-108.195492393718
109990,-107.897988047048
110980,-108.4400270627
111970,-108.493320686589
112960,-107.72309367611
113950,-107.955118560391
114940,-108.525470795023
115930,-107.977183563507
116920,-108.032482168755
117910,-107.767513815381
118900,-108.735091111769
119890,-108.712372503895
120880,-108.659443062826
121870,-107.761564695277
122860,-108.909643941957
123850,-108.658811703465
124840,-107.94562870715
125830,-108.920492238179
126820,-107.676389944698
127810,-108.448749472738
128800,-108.497456598628
129790,-108.054128846833
130780,-108.896113453705
131770,-107.962251569623
132760,-108.568544297626
133750,-108.600746979623
134740,-108.746223630159
135730,-108.185237745226
136720,-108.346558572532
137710,-109.050917749797
138700,-108.665331666932
139690,-108.766982116782
140680,-110.079908562149
141670,-108.782444218771
142660,-108.505664607966
143650,-110.540826437523
144640,-108.706426055771
145630,-109.27629423181
146620,-110.001817949926
147610,-109.094019032522
148600,-109.411583638635
149590,-109.531082499418
150580,-109.091647016992
151570,-109.47539445603
152560,-109.323633534464
153550,-109.381577155225
154540,-109.440942598195
155530,-109.918132598558
156520,-109.591393415264
157510,-109.61767224704
158500,-109.497154645855
159490,-109.860168559584
160480,-110.095802471643
161470,-110.151453694802
162460,-110.062286372989
163450,-110.297574581436
164440,-109.539260354235
165430,-109.946181921302
166420,-110.083631884737
167410,-110.514247335818
168400,-110.29565129529
169390,-110.269522974594
170380,-110.947531338095
171370,-110.360342322958
172360,-110.093764999647
173350,-108.15588560397
174340,-108.02451380722
175330,-109.00559066543
176320,-108.438503141977
177310,-109.680367077794
178300,-109.733713756775
179290,-110.332279647211
180280,-109.652252388109
181270,-106.963154848851
182260,-108.296567470281
183250,-109.706327298053
184240,-110.00886942928
185230,-110.45656382745
186220,-110.060368624852
187210,-110.219543854443
188200,-110.705824716666
189190,-111.56194945176
190180,-111.065485811773
191170,-110.893530984007
192160,-111.345172665096
193150,-110.959484764016
194140,-111.920814775955
195130,-110.959214431138
196120,-110.687122787407
197110,-111.635437002545
198100,-111.182104167837
199090,-111.70631099971
200080,-111.248557616087
201070,-111.181074024891
202060,-111.800735491516
203050,-111.095340425897
204040,-111.209784430228
205030,-111.771306099598
206020,-112.063583001478
207010,-110.864367757154
208000,-112.154565505829
208990,-111.743806194386
209980,-111.017890022559
210970,-112.465839337557
211960,-111.437768855943
212950,-111.529891910281
213940,-111.859984269575
214930,-111.444982780103
215920,-111.609488747166
216910,-111.060599634402
217900,-111.515824639355
218890,-112.009134202076
219880,-112.829054475185
220870,-112.203538799746
221860,-111.793627458257
222850,-112.27229236261
223840,-111.597247657207
224830,-112.459096381089
225820,-112.299683971535
226810,-112.274073783896
227800,-112.581718977318
228790,-111.590084954832
229780,-111.907978144899
230770,-112.220999537253
231760,-112.229347552325
232750,-112.182311285057
233740,-111.768022404829
234730,-112.792191415838
235720,-112.612433921336
236710,-112.65335801882
237700,-112.553865218812
238690,-112.836742483622
239680,-112.852778101778
240670,-113.308088964549
241660,-113.123089062523
242650,-113.430184940388
243640,-112.400718066386
244630,-112.896449372692
245620,-113.422944239728
246610,-112.812680254252
247600,-112.390829905793
248590,-112.692265310551
249580,-113.398759859677
250570,-112.050921282753
251560,-112.667508684002
252550,-113.74569958503
253540,-113.578727874633
254530,-113.076102057069
255520,-113.022507244458
256510,-113.224773462791
257500,-112.653386494415
258490,-112.74581460167
259480,-113.622986935676
260470,-113.591227693266
261460,-113.623564527553
262450,-112.697107203389
263440,-113.237197518954
264430,-112.490759671876
265420,-113.119033198475
266410,-113.620881226008
267400,-112.580342053057
268390,-113.181066151782
269380,-112.851884003333
270370,-113.345827074099
271360,-112.203392781425
272350,-112.442497988211
273340,-113.805715689876
274330,-113.226971912824
275320,-113.459463554744
276310,-113.15822333787
277300,-112.926425575413
278290,-114.253728519943
279280,-113.611935540506
280270,-113.214307392233
281260,-113.750093177875
282250,-114.118247209041
283240,-113.384273713372
284230,-113.50604286348
285220,-114.721253900452
286210,-113.880628638339
287200,-113.669828342614
288190,-113.400927707677
289180,-112.952272146693
290170,-113.849993653075
291160,-113.346478495448
292150,-113.434496025584
293140,-113.881762999568
294130,-113.762799721326
295120,-114.376477699255
296110,-113.9148818534
297100,-114.140601057146
298090,-113.781884970759
299080,-114.045383280416
300070,-113.713631156336
301060,-113.872911300368
302050,-114.116314394236
303040,-114.251157340705
304030,-114.214731856477
305020,-113.702044474586
306010,-114.298219694292
307000,-113.550009556396
307990,-113.9395262277
308980,-114.292790911823
309970,-113.531963241177
310960,-113.706813940398
311950,-113.04234444364
312940,-113.596632105128
313930,-113.541947985029
314920,-113.303346949332
315910,-113.212633045288
316900,-113.218004644455
317890,-113.516403144603
318880,-112.577828198259
319870,-112.761094967399
320860,-113.92415559442
321850,-113.526304570121
322840,-113.231496984116
323830,-113.897439794891
324820,-113.504825519122
325810,-113.369476378731
326800,-113.446931565426
327790,-113.583892592287
328780,-113.778629012534
329770,-113.136532939514
330760,-112.835831362306
331750,-113.67739218247
332740,-114.014948528411
333730,-113.852920460542
334720,-113.154927668145
335710,-113.344151490386
336700,-113.843049699821
337690,-114.010506850137
338680,-113.091083266194
339670,-113.500049754217
340660,-113.927386749049
341650,-113.416854511946
342640,-113.929923163076
343630,-114.459238415547
344620,-114.298463976595
345610,-113.901611718313
346600,-112.985656922415
347590,-113.746864147802
348580,-113.811829430093
349570,-112.06088657153
350560,-113.653182489828
351550,-113.912476055041
352540,-113.812470913745
353530,-113.652557984968
354520,-112.728015085521
355510,-113.827108735064
356500,-112.689418214806
357490,-112.370597826237
358480,-113.158143344526
359470,-113.464476322532
360460,-113.659481939317
361450,-112.593499011384
362440,-112.710107410131
363430,-112.663923290374
364420,-112.781960337977
365410,-112.759265696508
366400,-113.81573852273
367390,-112.809152692934
368380,-113.054014902129
369370,-113.179884885311
370360,-112.367387352457
371350,-111.657861280116
372340,-112.844390378713
373330,-112.671004914996
374320,-112.321392814694
375310,-112.798670787125
376300,-111.741372946386
377290,-113.77604189751
378280,-112.549408089546
379270,-112.633410410451
380260,-112.268591821815
381250,-112.702206879209
382240,-111.918839830525
383230,-112.605563172
384220,-112.258153565995
385210,-112.38583781181
386200,-111.233171056876
387190,-112.580873149438
388180,-112.13008366687
389170,-112.233472030341
390160,-112.800237122268
391150,-112.788409463025
392140,-112.131404978503
393130,-112.190348689012
394120,-111.342174243684
395110,-113.254466566241
396100,-112.39035975553
397090,-112.615177206958
398080,-112.791253077926
399070,-112.188605414558
400060,-112.818487689671
401050,-112.160953059725
402040,-112.531975871809
403030,-112.809647416913
404020,-112.150652421567
405010,-109.2974178761
406000,-111.914175385505
406990,-112.865917293653
407980,-108.934605217381
408970,-113.375721071996
409960,-112.387278984645
410950,-112.929570726554
411940,-112.741434232114
412930,-112.999013500461
413920,-113.012155274811
414910,-113.194309381644
415900,-113.444470056937
416890,-113.159814728611
417880,-113.603706768834
418870,-113.545960647
419860,-113.19586286606
420850,-113.788310336218
421840,-114.2746839096
422830,-114.353035286643
423820,-113.98502769445
424810,-114.793477563427
425800,-114.628323664184
426790,-113.568989041936
427780,-113.828895572179
428770,-114.30578106964
429760,-114.776534750024
430750,-114.589293360302
431740,-114.875351442677
432730,-115.169776902088
433720,-112.929920227662
434710,-114.321673818595
435700,-114.571809114922
436690,-114.581141289943
437680,-114.231064874827
438670,-114.885442823967
439660,-115.514257470701
440650,-115.51931716216
441640,-115.70765163782
442630,-115.470492588013
443620,-115.683669162245
444610,-115.193668140507
445600,-115.836418546627
446590,-116.210599376894
447580,-115.637098101648
448570,-115.616936392169
449560,-116.195635392409
450550,-114.604884709692
451540,-116.384555017616
452530,-116.167226771768
453520,-116.603385542028
454510,-116.298486781542
455500,-117.023178992383
456490,-116.821501591262
457480,-116.738126398383
458470,-116.839862071329
459460,-117.1076078329
460450,-117.205843608051
461440,-117.077170795496
462430,-116.044812911314
463420,-116.865358940416
464410,-117.664182623248
465400,-117.530896482548
466390,-116.520183870674
467380,-117.56626310518
468370,-117.220076111984
469360,-118.078760246878
470350,-117.316753572773
471340,-118.215520835642
472330,-117.549938869236
473320,-117.864569178604
474310,-117.79672511085
475300,-117.715357241177
476290,-117.892796550422
477280,-118.357317600338
478270,-118.530076589858
479260,-118.840483137257
480250,-118.640800503251
481240,-118.1125934165
482230,-118.6941038636
483220,-118.445161848714
484210,-118.811103204112
485200,-118.736815354659
486190,-119.343134421455
487180,-119.202732759993
488170,-118.312578717329
489160,-117.907574613911
490150,-118.781420191921
491140,-118.47943899912
492130,-117.400260405729
493120,-119.508468300058
494110,-118.108846907195
495100,-119.004102429462
496090,-118.139335306915
497080,-118.506941558214
498070,-118.826252135994
499060,-118.623576965984
500050,-119.210508318725
501040,-119.175311484402
502030,-119.049872035082
503020,-118.53500063028
504010,-120.166383374079
505000,-119.564383207817
505990,-119.496083872021
506980,-119.466916094096
507970,-119.484300495571
508960,-119.924125221796
509950,-120.518971466886
510940,-119.66002710776
511930,-119.552861903988
512920,-119.287658890041
513910,-120.039992056499
514900,-120.947977775124
515890,-119.773266068179
516880,-119.736626351974
517870,-120.201666598889
518860,-120.513465520047
519850,-119.747441108154
520840,-119.436084868381
521830,-120.166473173798
522820,-120.238861352016
523810,-119.697155059205
524800,-119.579281616295
525790,-120.26761614022
526780,-120.654594019429
527770,-119.652967246035
528760,-120.500221632671
529750,-120.371767014064
530740,-121.237873116837
531730,-120.670675816884
532720,-120.879668703469
533710,-120.590826378313
534700,-120.116117472679
535690,-121.006619203867
536680,-120.359556207869
537670,-120.539534533887
538660,-120.748068423193
539650,-120.534081279836
540640,-120.317909080228
541630,-120.919022255873
