Trace
Swept SA
A.12.15,N9000A
507 ,01
Segment,0
Number of Points,1001
Sweep Time,0.2736
Start Frequency,10000
Stop Frequency,1000000
Average Count,0
Average Type,LogPower(Video)
RBW,30
RBW Filter,Gaussian
RBW Filter BW,3dB
VBW,30
Sweep Type,Fft
X Axis Scale,Lin
PreAmp State,Off
PreAmp Band,Low
Trigger Source,Free
Trigger Level,1.2
Trigger Slope,Positive
Trigger Delay,0
Phase Noise Optimization,Narrow
Swept If Gain,Low
FFT If Gain,Autorange
RF Coupling,AC
FFT Width,411900
Ext Ref,10000000
Input,RF
RF Calibrator,Off
Attenuation,0
Ref Level Offset,0
External Gain,0
Trace Type,Average
Detector,Sample
Trace Math,Off
Trace Math Oper1,Trace5
Trace Math Oper2,Trace6
Trace Math Offset,0
Trace Name,Trace1
X Axis Units,Hz
Y Axis Units,dBm
DATA
10000,-111.23063155155
10990,-110.985149772485
11980,-108.300503355779
12970,-108.484212586496
13960,-109.920177306391
14950,-110.957941832916
15940,-108.520284817892
16930,-110.247624961388
17920,-112.271478624089
18910,-110.709655836859
19900,-110.285261216687
20890,-109.47203207297
21880,-111.27849001201
22870,-110.1610979318
23860,-109.372039200136
24850,-108.651850565647
25840,-107.849901999687
26830,-109.940351371634
27820,-106.805745659625
28810,-108.119823059121
29800,-108.47143682714
30790,-108.291659513101
31780,-106.713232622284
32770,-107.833966220598
33760,-108.705907602116
34750,-109.032145030921
35740,-107.486591451776
36730,-109.298963902428
37720,-108.525040620457
38710,-108.916439678998
39700,-107.439269298523
40690,-107.778879809071
41680,-107.325323776048
42670,-107.461826886299
43660,-105.357218446445
44650,-107.88720596709
45640,-107.246375842688
46630,-106.202496961238
47620,-109.432213315274
48610,-109.246180741362
49600,-107.722325855279
50590,-107.923429922583
51580,-109.065598301415
52570,-108.85339252268
53560,-106.547998594234
54550,-106.296232339293
55540,-106.801997633707
56530,-109.463589709898
57520,-104.538560932759
58510,-107.200263964101
59500,-106.519258196926
60490,-107.826187976271
61480,-105.590220467118
62470,-105.086085034547
63460,-108.48997865136
64450,-106.787501887318
65440,-108.203277836496
66430,-109.32610175719
67420,-107.01127506487
68410,-107.133313919004
69400,-107.454818966232
70390,-107.216997228239
71380,-107.290463696466
72370,-107.563510604992
73360,-109.183183197795
74350,-105.806489362977
75340,-106.883794034152
76330,-107.877342145787
77320,-107.316325615764
78310,-108.352183447463
79300,-108.001787818197
80290,-107.140545906288
81280,-107.743145991971
82270,-107.816680975235
83260,-106.589344291969
84250,-108.946926242784
85240,-106.287198400162
86230,-105.467022609345
87220,-108.611095990351
88210,-107.236031841479
89200,-106.827653537407
90190,-107.279605936704
91180,-109.144625207199
92170,-108.287920298729
93160,-107.022876436126
94150,-108.277669274213
95140,-107.694411398848
96130,-108.53669270824
97120,-108.047448862905
98110,-108.816148828352
99100,-107.325433128305
100090,-106.517517039672
101080,-106.666036812014
102070,-108.428474466103
103060,-107.675080411141
104050,-108.674897214502
105040,-108.218003864639
106030,-107.430864980614
107020,-109.378579483259
108010,-107.856716074707
109000,-108.094374052559
109990,-107.731744777826
110980,-108.660264328744
111970,-108.021157515328
112960,-107.516423280879
113950,-106.50276146506
114940,-109.53142648844
115930,-110.376578889475
116920,-108.100032493355
117910,-109.059024522797
118900,-107.407449891997
119890,-108.126680439656
120880,-107.432871556955
121870,-108.559707239474
122860,-107.381409254769
123850,-108.069594737556
124840,-108.735300665612
125830,-108.856552404426
126820,-108.621549377971
127810,-106.769223810545
128800,-106.774811881582
129790,-107.794522702691
130780,-109.408588437854
131770,-107.788890561749
132760,-108.633856931781
133750,-110.792586556198
134740,-107.166550917625
135730,-107.911679746143
136720,-107.967442307415
137710,-109.659335775494
138700,-109.844454973162
139690,-108.799427329175
140680,-108.237619992132
141670,-111.289769897541
142660,-107.849435076846
143650,-111.275176622755
144640,-107.823222490624
145630,-109.127784971427
146620,-108.415113108136
147610,-109.966524150242
148600,-106.719364682084
149590,-108.164637459743
150580,-109.379439356285
151570,-109.80454151626
152560,-108.748914090888
153550,-109.669310165233
154540,-107.340916637781
155530,-110.782479881029
156520,-108.893934289967
157510,-110.014589798036
158500,-109.963975567484
159490,-108.706672473907
160480,-109.833865037957
161470,-110.20903802945
162460,-109.242532060778
163450,-109.133254199771
164440,-109.979428812283
165430,-110.631974775278
166420,-111.602916181345
167410,-109.477923210182
168400,-109.625341707317
169390,-109.337654968745
170380,-109.381162811925
171370,-110.196587730705
172360,-109.841923977349
173350,-107.441707965581
174340,-108.545201144235
175330,-110.687238042015
176320,-110.062777676277
177310,-108.820544355132
178300,-109.115057158388
179290,-108.69952927147
180280,-110.956387212336
181270,-110.217142473955
182260,-110.141731221133
183250,-110.211126852871
184240,-109.766815505259
185230,-112.494279881088
186220,-110.458511051399
187210,-109.799514705737
188200,-110.178270037454
189190,-111.488954269574
190180,-109.870789154436
191170,-109.289107537526
192160,-111.724931334751
193150,-112.390595843801
194140,-112.777401884884
195130,-109.657417124303
196120,-110.929143352535
197110,-109.993599171828
198100,-110.418432191836
199090,-111.206372132487
200080,-109.818975737471
201070,-110.345754282338
202060,-112.044658638447
203050,-111.51775925541
204040,-109.868768847711
205030,-108.346148883516
206020,-109.810072653757
207010,-109.465867562418
208000,-112.200744059855
208990,-112.387955028621
209980,-111.885138963821
210970,-112.714945521882
211960,-111.094953555306
212950,-113.035745694647
213940,-111.209590447353
214930,-111.075304850509
215920,-113.70484938833
216910,-109.695716748785
217900,-110.535588923719
218890,-112.454498173229
219880,-112.588971245758
220870,-112.902238565433
221860,-111.766170760894
222850,-111.201072035549
223840,-109.847719862632
224830,-110.719581857833
225820,-111.854862314006
226810,-111.420063807349
227800,-111.720499517702
228790,-112.225476984378
229780,-114.454476255497
230770,-110.169070531098
231760,-111.93571309848
232750,-112.855644154631
233740,-112.9961261443
234730,-112.460720348212
235720,-112.430296143819
236710,-114.115168050223
237700,-111.58033027305
238690,-112.961738756638
239680,-111.880081457319
240670,-111.861910634111
241660,-112.336660362322
242650,-113.183772620211
243640,-114.102378160719
244630,-111.64439509926
245620,-112.254435689707
246610,-112.367673982321
247600,-112.158221748158
248590,-111.94058751568
249580,-112.514898568456
250570,-112.922449688412
251560,-112.075780295185
252550,-113.586936819984
253540,-113.571672097221
254530,-112.886320583717
255520,-112.031203062038
256510,-113.891891068114
257500,-112.666950803929
258490,-113.314687659153
259480,-110.924929796399
260470,-113.332141210573
261460,-112.095603247448
262450,-114.606495940863
263440,-114.668108879546
264430,-112.831398376368
265420,-114.408024031352
266410,-114.193681332993
267400,-112.593722407876
268390,-113.932041862452
269380,-113.50065299025
270370,-114.219277309891
271360,-114.646325587214
272350,-112.219680888014
273340,-113.080791410269
274330,-114.814118713128
275320,-113.958186329251
276310,-112.219911640938
277300,-112.823497121276
278290,-112.450799265651
279280,-114.328027449669
280270,-113.362962380405
281260,-111.843078208622
282250,-114.849714429399
283240,-113.503193716098
284230,-112.837115281318
285220,-112.905022424407
286210,-113.236090459171
287200,-111.971767595175
288190,-114.881678977493
289180,-114.27025801245
290170,-113.7597430231
291160,-113.816032951724
292150,-112.828998440687
293140,-113.647686726556
294130,-113.419901301529
295120,-112.930975468941
296110,-114.847638802177
297100,-113.679484675998
298090,-114.745104394996
299080,-112.685851341456
300070,-115.369927692613
301060,-112.826913811951
302050,-113.344092786522
303040,-113.811419928419
304030,-112.886033995829
305020,-111.728056860233
306010,-113.831412319974
307000,-114.123250999015
307990,-113.392019407004
308980,-113.052594182106
309970,-113.579554071357
310960,-113.192929583155
311950,-113.939179336521
312940,-115.698608067693
313930,-113.782793608859
314920,-115.780235313922
315910,-113.984366327019
316900,-113.554556781356
317890,-114.049275093623
318880,-112.278849775387
319870,-111.449627708282
320860,-111.148715049668
321850,-113.807568434218
322840,-112.954467609815
323830,-112.397158591423
324820,-115.061758046723
325810,-115.090497916996
326800,-112.3734853584
327790,-112.228470897331
328780,-112.918322884152
329770,-113.147116430475
330760,-112.365107315872
331750,-114.102591548839
332740,-114.375424980882
333730,-113.309112688275
334720,-114.863561502058
335710,-111.798661350077
336700,-115.254952078295
337690,-112.672806785532
338680,-112.497295612642
339670,-113.68378938392
340660,-116.021455181643
341650,-115.282684176842
342640,-112.798653991909
343630,-113.888508114019
344620,-114.554195766706
345610,-112.153067035951
346600,-113.968749157645
347590,-112.723040646129
348580,-114.278390124047
349570,-112.1343228842
350560,-113.206769216713
351550,-113.765335963615
352540,-113.450761765205
353530,-114.30327967357
354520,-111.836230252718
355510,-113.453901677013
356500,-112.257641958847
357490,-114.567258668568
358480,-111.736994079047
359470,-113.394887848386
360460,-114.361804782276
361450,-113.015588926419
362440,-112.506266538954
363430,-114.025258450465
364420,-112.948657368519
365410,-113.158055947347
366400,-112.447175833775
367390,-115.225648906732
368380,-114.835614910411
369370,-113.816682069664
370360,-114.156434797949
371350,-114.472272760612
372340,-113.460770469516
373330,-112.523061642302
374320,-113.53425215825
375310,-112.772642410469
376300,-109.625496757409
377290,-111.704412149495
378280,-112.988377877521
379270,-111.79593186054
380260,-112.615782484627
381250,-111.972702984926
382240,-112.180052380328
383230,-112.907738805567
384220,-111.687382692387
385210,-112.654416207164
386200,-109.889920334494
387190,-114.640830045693
388180,-112.459858355185
389170,-111.523498020142
390160,-112.788322224942
391150,-109.766494724276
392140,-113.15082034591
393130,-112.572713716614
394120,-110.665628143604
395110,-111.814187498703
396100,-114.237176140187
397090,-112.51008362137
398080,-111.957251430741
399070,-111.59864967163
400060,-111.893598765524
401050,-112.80366775067
402040,-111.438628428258
403030,-111.395077992703
404020,-112.870302317348
405010,-110.580427877228
406000,-112.01695547039
406990,-114.41910784525
407980,-110.033608996597
408970,-111.278411264339
409960,-111.498709410581
410950,-111.990602643315
411940,-113.208687381042
412930,-114.584643877032
413920,-112.674445091041
414910,-113.851276884812
415900,-112.246648045643
416890,-115.629412115023
417880,-113.594638423774
418870,-114.077715665595
419860,-114.193916874355
420850,-114.108150200899
421840,-113.548865987393
422830,-114.351977347147
423820,-113.248131207794
424810,-112.521839890474
425800,-113.133631854433
426790,-115.519480753499
427780,-114.116921579183
428770,-113.637747229138
429760,-113.971483263693
430750,-113.071951475988
431740,-115.66895732296
432730,-114.438765281256
433720,-112.234319591623
434710,-114.243059505182
435700,-115.840490059965
436690,-115.685585035594
437680,-114.017425049202
438670,-114.191723990402
439660,-115.089972575377
440650,-117.406407448346
441640,-115.302841977028
442630,-115.737125567166
443620,-116.321682678284
444610,-114.318058114394
445600,-116.140249459846
446590,-117.069439374865
447580,-117.787634603101
448570,-116.11565320004
449560,-118.981350226042
450550,-113.689124570481
451540,-114.791794786295
452530,-115.857500700246
453520,-115.109297378302
454510,-116.720712153293
455500,-116.650490895116
456490,-115.96808616913
457480,-117.748509933132
458470,-115.736032667258
459460,-116.633717902964
460450,-117.655955478638
461440,-117.007863809456
462430,-115.476310805678
463420,-117.348992897235
464410,-117.448496311676
465400,-118.501137096893
466390,-115.114937334309
467380,-118.575640307451
468370,-117.395156072767
469360,-118.335873475418
470350,-117.559270710629
471340,-117.366638926398
472330,-118.312821989509
473320,-117.176245381337
474310,-116.337852887591
475300,-117.676786097732
476290,-119.531655755326
477280,-117.914408496791
478270,-117.062384267951
479260,-117.686076556977
480250,-118.290687217231
481240,-117.400124498806
482230,-118.371390602766
483220,-118.560466675204
484210,-119.526196990162
485200,-119.588518273744
486190,-119.03900727996
487180,-117.552403266228
488170,-117.702598015511
489160,-118.954060200307
490150,-118.011648669054
491140,-117.667770354685
492130,-117.117703928714
493120,-119.561865327915
494110,-118.087365240271
495100,-117.835481381493
496090,-117.060831744045
497080,-119.517562561981
498070,-118.909363274596
499060,-119.932233328132
500050,-119.037543972893
501040,-120.181547540151
502030,-118.706427123746
503020,-118.645004935864
504010,-118.357727515201
505000,-120.660213894314
505990,-119.129675796669
506980,-120.704296676459
507970,-120.796408983295
508960,-119.249146514219
509950,-118.544501547821
510940,-119.994621322597
511930,-119.554293274467
512920,-120.245642262906
513910,-120.919693275018
514900,-118.993290405904
515890,-120.809252999995
516880,-119.639208495013
517870,-120.215394170341
518860,-118.768299187118
519850,-120.473812727517
520840,-120.764805118215
521830,-121.135447912698
522820,-120.861621928389
523810,-118.81381884883
524800,-120.323470328042
525790,-121.264477359685
526780,-120.965054391777
527770,-120.018540929326
528760,-121.174936970826
529750,-120.604039035945
530740,-121.109484561946
531730,-120.157513846352
532720,-119.506707072278
533710,-121.7962776309
534700,-120.467484059116
535690,-121.021763916006
536680,-120.124948726794
537670,-120.516993294923
538660,-121.993795147329
539650,-121.645665309787
540640,-120.820309633531
541630,-119.717008029898
