Trace
Swept SA
A.12.15,N9000A
507 ,01
Segment,0
Number of Points,1001
Sweep Time,0.0146
Start Frequency,100
Stop Frequency,1000000
Average Count,0
Average Type,LogPower(Video)
RBW,9100
RBW Filter,Gaussian
RBW Filter BW,3dB
VBW,9100
Sweep Type,Swept
X Axis Scale,Lin
PreAmp State,Off
PreAmp Band,Low
Trigger Source,Free
Trigger Level,1.2
Trigger Slope,Positive
Trigger Delay,0
Phase Noise Optimization,Narrow
Swept If Gain,Low
FFT If Gain,Autorange
RF Coupling,AC
FFT Width,411900
Ext Ref,10000000
Input,RF
RF Calibrator,Off
Attenuation,10
Ref Level Offset,0
External Gain,0
Trace Type,Clearwrite
Detector,Normal
Trace Math,Off
Trace Math Oper1,Trace5
Trace Math Oper2,Trace6
Trace Math Offset,0
Trace Name,Trace1
X Axis Units,Hz
Y Axis Units,dBm
DATA
100,-4.16763760917132
1099.9,-4.33130896472786
2099.8,-5.14731639165539
3099.7,-6.65168325043774
4099.6,-8.6956173999459
5099.5,-10.7050944220347
6099.4,-11.8437458602526
7099.3,-12.1060898988736
8099.2,-12.2572313899141
9099.1,-13.0107717625405
10099,-14.9579331285809
11098.9,-18.4329548490568
12098.8,-23.3175863275973
13098.7,-28.1520983480732
14098.6,-29.0138602004039
15098.5,-29.162255757439
16098.4,-28.8411006086407
17098.3,-30.7964652191166
18098.2,-28.6788407453183
19098.1,-30.7344442719232
20098,-28.745473659012
21097.9,-33.8092572189234
22097.8,-28.8906543421413
23097.7,-27.0481332040688
24097.6,-26.2996258615608
25097.5,-26.2778506609884
26097.4,-26.514503916061
27097.3,-27.3400608033918
28097.2,-28.1726657395129
29097.1,-28.5620267183759
30097,-28.8720187440131
31096.9,-30.2771465866664
32096.8,-35.2705143801262
33096.7,-36.5699214909247
34096.6,-29.8275049319651
35096.5,-28.3852210633281
36096.4,-28.2014054620298
37096.3,-28.2955962296831
38096.2,-29.0460386513687
39096.1,-30.3149042174091
40096,-31.7201952600625
41095.9,-32.1951142593287
42095.8,-29.9236435799659
43095.7,-29.0868423876999
44095.6,-29.0276759119661
45095.5,-29.298201496313
46095.4,-30.6462954290469
47095.3,-32.5151618557325
48095.2,-33.6040442162891
49095.1,-33.6928867651521
50095,-33.7140753922409
51094.9,-33.9782488324587
52094.8,-34.4515143867895
53094.7,-35.0093565266041
54094.6,-35.7645440325477
55094.5,-37.0256248183301
56094.4,-38.5929041682254
57094.3,-39.0708684217497
58094.2,-37.8330243530965
59094.1,-37.6007019118628
60094,-36.6392979790967
61093.9,-34.9574268366533
62093.8,-33.5253698680002
63093.7,-32.9743189981374
64093.6,-32.973799050452
65093.5,-33.5363398894602
66093.4,-35.2007256893554
67093.3,-37.8831629811862
68093.2,-41.5852179980169
69093.1,-46.4830919596057
70093,-52.2040213965978
71092.9,-55.3273532960898
72092.8,-52.9868811500173
73092.7,-52.2572797107997
74092.6,-51.4297887050498
75092.5,-49.8113500017192
76092.4,-48.4568215697596
77092.3,-48.1720303208646
78092.2,-48.295242785276
79092.1,-50.1005895609777
80092,-54.511365039502
81091.9,-54.7865021111715
82091.8,-50.215714081228
83091.7,-49.9324890653974
84091.6,-49.7643821798088
85091.5,-48.4364797099461
86091.4,-46.8611124158897
87091.3,-45.7955539843333
88091.2,-45.3439589140673
89091.1,-45.2988013240432
90091,-45.3468346013578
91090.9,-45.6799222964144
92090.8,-46.2949319430839
93090.7,-47.0665648962049
94090.6,-47.859341995697
95090.5,-48.8204891496245
96090.4,-50.3039750305681
97090.3,-52.5149761699795
98090.2,-55.0462719710845
99090.1,-55.8672412657378
100090,-50.6433295478911
101089.9,-48.4813579761735
102089.8,-48.0704349705849
103089.7,-48.2805233750769
104089.6,-50.9268873114238
105089.5,-57.0126990574481
106089.4,-60.9723494183917
107089.3,-63.195047310787
108089.2,-63.7880796995532
109089.1,-63.7663656104969
110089,-55.3770513742631
111088.9,-51.9025764944809
112088.8,-50.0507190695375
113088.7,-49.6452778796747
114088.6,-49.6721170156183
115088.5,-50.4664103531749
116088.4,-52.5818212806508
117088.3,-55.6800434561106
118088.2,-49.5406230170542
119088.1,-45.8249482453366
120088,-43.8352623107157
121087.9,-43.6216846712561
122087.8,-43.9836976830062
123087.7,-46.3027189088693
124087.6,-49.2654619242484
125087.5,-50.4192057501114
126087.4,-49.7968412808131
127087.3,-49.7900064058697
128087.2,-48.140976162781
129087.1,-46.3619485753376
130087,-44.3714795241845
131086.9,-42.7686531564991
132086.8,-41.8244277924427
133086.7,-41.5419358981445
134086.6,-41.5421490719913
135086.5,-41.8164530321285
136086.4,-42.5841204075883
137086.3,-43.8717771604674
138086.2,-45.6222557839111
139086.1,-47.3194824831612
140086,-48.3471445473306
141085.9,-49.0975833590808
142085.8,-50.3304219547018
143085.7,-52.0174681390326
144085.6,-53.4625313148956
145085.5,-54.9874723770489
146085.4,-57.2837832234764
147085.3,-59.273895505791
148085.2,-60.0376472985895
149085.1,-60.1835201474364
150085,-60.1821670882187
151084.9,-60.5692398290011
152084.8,-61.9414731673641
153084.7,-63.4554505980658
154084.6,-63.7203571598159
155084.5,-63.7088235856789
156084.4,-57.3540461002516
157084.3,-53.7268634966791
158084.2,-51.3283907322196
159084.1,-50.1977836334858
160084,-49.7492710343488
161083.9,-49.1746766735183
162083.8,-48.2179214449458
163083.7,-47.1233377066959
164083.6,-46.1908590906234
165083.5,-45.6146984967283
166083.4,-45.4676857625107
167083.3,-45.4749469851479
168083.2,-45.7296730319786
169083.1,-46.2075872905029
170083,-46.6823690828982
171082.9,-47.0146236664225
172082.8,-47.2294107701081
173082.7,-47.4904017491969
174082.6,-48.0293990972373
175082.5,-49.1322403485036
176082.4,-51.1403643110601
177082.3,-54.4461123675682
178082.2,-59.0440027023022
179082.1,-63.237804906391
180082,-65.8520610649153
181081.9,-65.9157066778751
182081.8,-62.2462357815607
183081.7,-61.5306804449237
184081.6,-60.5355525062706
185081.5,-59.1104935914078
186081.4,-58.2320500160611
187081.3,-58.1226268753919
188081.2,-58.2128984504484
189081.1,-58.9108684545372
190081,-60.5783367255615
191080.9,-64.258414484489
192080.8,-68.7756438164004
193080.7,-68.7413998628279
194080.6,-68.957753199578
195080.5,-71.4396626641507
196080.4,-70.3067062158202
197080.3,-70.2936064086187
198080.2,-69.4496199606914
199080.1,-69.6925992595382
200080,-69.9834798668528
201079.9,-70.7864610891997
202079.8,-69.760865208724
203079.7,-69.7376584895386
204079.6,-64.7306981590629
205079.5,-64.2180436072162
206079.4,-64.2480888122244
207079.3,-65.3196790051358
208079.2,-68.1767748915956
209079.1,-75.0230663933779
210079,-76.403204499999
211078.9,-76.3737328485556
212078.8,-68.9962787749347
213078.7,-65.4936853029267
214078.6,-62.255785218822
215078.5,-59.7493159758463
216078.4,-58.3258968969835
217078.3,-58.05365912054
218078.2,-58.1205108025643
219078.1,-59.019815358379
220078,-60.4845300504839
221077.9,-61.3031736034759
222077.8,-60.5219100810647
223077.7,-60.5167150421213
224077.6,-59.9343631189037
225077.5,-60.326208161815
226077.4,-62.2866356188393
227077.3,-66.6794230250572
228077.2,-68.6484647639363
229077.1,-68.6291736274122
230077,-64.1899727828236
231076.9,-63.094679530977
232076.8,-62.6000366593722
233076.7,-62.2972573381707
234076.6,-61.9936949004369
235076.5,-61.4786909989935
236076.4,-60.7271859048081
237076.3,-60.3727208924776
238076.2,-60.3847544172438
239076.1,-61.5182108162036
240076,-65.6110645905666
241075.9,-68.2653332951715
242075.8,-63.4792118267926
243075.7,-62.4575315289782
244075.6,-62.4014339154379
245075.5,-62.5849699607687
246075.4,-63.2595200718252
247075.3,-64.1971973377205
248075.2,-65.6219730866803
249075.1,-67.7076991888659
250075,-69.4261436374224
251074.9,-69.2337837472693
252074.8,-69.2332874075194
253074.7,-70.0448829117211
254074.6,-74.0891834610841
255074.5,-76.8452573148826
256074.4,-69.2085916690843
257074.3,-66.6018835099796
258074.2,-64.9067229944232
259074.1,-63.8897413958024
260074,-63.4969036733912
261073.9,-63.3100255989639
262073.8,-62.9391151394559
263073.7,-62.7851279593834
264073.6,-62.8261367958432
265073.5,-63.7951387230288
266073.4,-66.7939787018273
267073.3,-74.2518842153032
268073.2,-75.8262352219242
269073.1,-75.8038116192711
270073,-72.5612128359728
271072.9,-69.8895060046907
272072.8,-66.1801697681666
273072.7,-62.9908229090618
274072.6,-60.69031331407
275072.5,-59.1314150751266
276072.4,-58.2350334224734
277072.3,-58.0583358629655
278072.2,-58.1103083308769
279072.1,-58.7496181979818
280072,-59.8149434586351
281071.9,-61.4088723785627
282071.8,-63.663751651716
283071.7,-63.6515085639822
284071.6,-59.8850048206033
285071.5,-59.1092231139179
286071.4,-58.4884984806196
287071.3,-57.493444144902
288071.2,-56.3605612995069
289071.1,-55.3059901073377
290071,-54.2780448772652
291070.9,-53.2313048504185
292070.8,-52.3184777505879
293070.7,-51.8246179955155
294070.6,-51.8037606259269
295070.5,-52.0648252079512
296070.4,-53.4363490327174
297070.3,-56.9105407465965
298070.2,-62.4380640080563
299070.1,-62.4101585896774
300070,-55.6262039475081
301069.9,-53.9781268039518
302069.8,-53.4068348922503
303069.7,-52.7681949587746
304069.6,-51.4975799837666
305069.5,-50.6114752260973
306069.4,-50.5907142365732
307069.3,-51.2951191559201
308069.2,-53.8782206361541
309069.1,-55.2388772095332
310069,-52.167877326864
311068.9,-50.7586507256463
312068.8,-49.8004992470093
313068.7,-49.3153501538562
314068.6,-49.2844086494128
315068.5,-49.4837034054532
316068.4,-50.6008107373001
317068.3,-53.1118654965663
318068.2,-58.9449005856712
319068.1,-65.7341209606633
320068,-56.4686693078327
321067.9,-53.8683224610506
322067.8,-53.0010125001555
323067.7,-52.5926088271637
324067.6,-51.5765067251396
325067.5,-50.5298630783574
326067.4,-50.3336839856075
327067.3,-50.5227982267286
328067.2,-52.6736193811561
329067.1,-61.6485179976804
330067,-56.0049803065434
331066.9,-55.9701232194387
332066.8,-49.8817753379791
333066.7,-48.8210355936163
334066.6,-48.7016019210277
335066.5,-48.7834291972294
336066.4,-49.3500056068989
337066.3,-50.5344609605199
338066.2,-53.15436891777
339066.1,-58.5191003205847
340066,-54.5686605721896
341065.9,-51.7600047278268
342065.8,-50.1589145762059
343065.7,-49.8452680036173
344065.6,-49.9223965806255
345065.5,-51.1358272459401
346065.4,-54.0822947971418
347065.3,-59.8064766882629
348065.2,-66.0788401519646
349065.1,-66.062777861634
350065,-62.1945653491261
351064.9,-61.1126814583923
352064.8,-60.5727142079811
353064.7,-60.4438831370054
354064.6,-60.4513143426426
355064.5,-60.7226558196508
356064.4,-61.437241253917
357064.3,-62.6757316482639
358064.2,-64.1107842922075
359064.1,-65.4471642530867
360064,-67.9214125353368
361063.9,-76.4969217204095
362063.8,-71.9270367949983
363063.7,-71.8882641252322
364063.6,-64.6620479224017
365063.5,-63.4039628119099
366063.4,-63.3463953453696
367063.3,-63.8236964703617
368063.2,-65.8711462425311
369063.1,-66.7674147122812
370063,-61.8247663175152
371062.9,-60.0975944042008
372062.8,-59.7001543626606
373062.7,-59.7396933461204
374062.6,-60.5850592412737
375062.5,-61.624638036427
376062.4,-59.3132611900481
377062.3,-57.1749530972982
378062.2,-55.4195889888225
379062.1,-54.4614375101855
380062,-54.3725453823549
381061.9,-54.6274414121857
382061.8,-56.2410446254842
383061.7,-58.9431798186214
384061.6,-58.9482616746618
385061.5,-58.934548733928
386061.4,-56.2746850306943
387061.3,-55.8091138508476
388061.2,-55.7123905576944
389061.1,-55.7127737145413
390061,-55.8071308552592
391060.9,-56.0870866141222
392060.8,-56.4414384435497
393060.7,-56.5906137415256
394060.6,-56.6011774132918
395060.5,-56.8631214919129
396060.4,-57.392108308034
397060.3,-57.4473096221389
398060.2,-56.7468034826148
399060.1,-56.7362230080101
400060,-52.8742994277602
401059.9,-51.0739145204135
402059.8,-49.820144952583
403059.7,-48.9524518351556
404059.6,-48.3611988536154
405059.5,-48.0972885825591
406059.4,-48.0918067671479
407059.3,-48.2578274723012
408059.2,-48.8921518637449
409059.1,-49.9626721636562
410059,-51.3738481550999
411058.9,-53.0575486997694
412058.8,-55.0129906811324
413058.7,-57.1830065923341
414058.6,-59.2982043462777
415058.5,-61.1173840510278
416058.4,-62.675785950536
417058.3,-63.9209412371409
418058.2,-64.8379706967297
419058.1,-66.5388998051089
420058,-70.767729079617
421057.9,-73.3574954521091
422057.8,-72.2877582693592
423057.7,-72.3026374837867
424057.6,-72.4122737986174
425057.5,-72.3073361836095
426057.4,-72.3801660214241
427057.3,-70.1811747991581
428057.2,-66.4660699704404
429057.1,-63.0767416191421
430057,-60.3499298541342
