Trace
Swept SA
A.12.15,N9000A
507 ,01
Segment,0
Number of Points,1001
Sweep Time,0.0146
Start Frequency,100
Stop Frequency,1000000
Average Count,0
Average Type,LogPower(Video)
RBW,9100
RBW Filter,Gaussian
RBW Filter BW,3dB
VBW,9100
Sweep Type,Swept
X Axis Scale,Lin
PreAmp State,Off
PreAmp Band,Low
Trigger Source,Free
Trigger Level,1.2
Trigger Slope,Positive
Trigger Delay,0
Phase Noise Optimization,Narrow
Swept If Gain,Low
FFT If Gain,Autorange
RF Coupling,AC
FFT Width,411900
Ext Ref,10000000
Input,RF
RF Calibrator,Off
Attenuation,20
Ref Level Offset,0
External Gain,0
Trace Type,Clearwrite
Detector,Normal
Trace Math,Off
Trace Math Oper1,Trace5
Trace Math Oper2,Trace6
Trace Math Offset,0
Trace Name,Trace1
X Axis Units,Hz
Y Axis Units,dBm
DATA
100,4.3613606503742
1099.9,4.2963619779371
2099.8,3.96666991759676
3099.7,3.37541693548224
4099.6,2.53826536223869
5099.5,1.46852817891448
6099.4,0.1779521334935
7099.3,-1.32014979297589
8099.2,-3.00619968718719
9099.1,-4.90725067924797
10099,-7.21384351458829
11098.9,-9.9879569196867
12098.8,-13.1520623578496
13098.7,-16.4422495577061
14098.6,-19.7058107954658
15098.5,-22.6405536720695
16098.4,-25.6833663449905
17098.3,-31.5587115150889
18098.2,-37.3674917799454
19098.1,-38.0883639347212
20098,-42.175695494739
21097.9,-42.1522372675793
22097.8,-36.0376986525164
23097.7,-35.25931608826
24097.6,-35.274230571181
25097.5,-36.7496573867632
26097.4,-44.3263451051681
27097.3,-44.2934894796213
28097.2,-34.809200426252
29097.1,-32.6071120063504
30097,-32.146371470723
31096.9,-33.2386190534827
32096.8,-32.1992234354359
33096.7,-34.6204197734375
34096.6,-33.3006684368424
35096.5,-33.2871554760537
36096.4,-30.2100906410715
37096.3,-29.3194871641537
38096.2,-29.1047132545747
39096.1,-29.1327054699957
40096,-29.8194330890457
41095.9,-31.5834282834183
42095.8,-34.7492020705328
43095.7,-39.6848192205506
44095.6,-43.1066721137135
45095.5,-43.0976914790538
46095.4,-41.6579569399587
47095.3,-41.7413840561055
48095.2,-42.5844342085426
49095.1,-42.9349040621894
50095,-42.2593544585781
51094.9,-42.329594970741
52094.8,-43.4405973542749
53094.7,-45.7889238587765
54094.6,-47.8670751596491
55094.5,-48.2114064581024
56094.4,-46.6488490005072
57094.3,-45.8694080751701
58094.2,-45.4689955514459
59094.1,-45.4593581773185
60094,-45.7292934052073
61093.9,-46.8880658972089
62093.8,-49.2982586077589
63093.7,-54.2621943300025
64093.6,-55.7905978252299
65093.5,-55.7598163047315
66093.4,-49.9394542612493
67093.3,-48.7997797310735
68093.2,-48.586532058559
69093.1,-48.6293634920929
70093,-49.3417595607074
71092.9,-50.9077526494832
72092.8,-53.1855986660816
73092.7,-55.6983796423574
74092.6,-53.6361938371816
75092.5,-53.6101110158768
76092.4,-48.0920319538462
77092.3,-47.1011495647994
78092.2,-47.0821147922849
79092.1,-47.626140806464
80092,-49.6118843565301
81091.9,-53.0150688299833
82091.8,-57.5435917602914
83091.7,-59.3672301881802
84091.6,-54.9619597184882
85091.5,-52.9851336153286
86091.4,-51.9409993020883
87091.3,-51.5954049356221
88091.2,-51.413481924398
89091.1,-50.9245772325286
90091,-50.0347168761432
91090.9,-48.9138371427416
92090.8,-47.8141015557109
93090.7,-46.9798424731158
94090.6,-46.6037065618916
95090.5,-46.5956354208287
96090.4,-46.8389446866207
97090.3,-47.799588695961
98090.2,-49.259861052882
99090.1,-50.3176115122223
100090,-50.5138815860788
101089.9,-50.5334226981772
102089.8,-50.9030169001949
103089.7,-51.8207926747933
104089.6,-53.2311487481821
105089.5,-55.1528799171353
106089.4,-57.6368887562498
107089.3,-59.864818489316
108089.2,-59.673701254237
109089.1,-59.661917705045
110089,-56.1057487308531
111088.9,-54.0265375364999
112088.8,-51.9723860711789
113088.7,-50.3285876687612
114088.6,-49.4773031969887
115088.5,-49.3989547425548
116088.4,-49.5469269659435
117088.3,-50.2892846373161
118088.2,-51.1585071869145
119088.1,-51.5453299526419
120088,-50.9195830421597
121087.9,-50.9117150756291
122087.8,-49.1692439901468
123087.7,-48.6687957248259
124087.6,-48.6217719316823
125087.5,-48.7305883284582
126087.4,-49.2849980320888
127087.3,-49.9881998768485
128087.2,-50.4517680627372
129087.1,-50.2990235377389
130087,-50.2504335115308
131086.9,-50.3326239462099
132086.8,-51.1830516990341
133086.7,-53.2105035998421
134086.6,-55.4517463139567
135086.5,-56.002240434926
136086.4,-55.1298118167825
137086.3,-55.1180282675906
138086.2,-51.1632529784793
139086.1,-48.7371211603358
140086,-46.6594761990471
141085.9,-45.2553114555003
142085.8,-44.7579956563084
143085.7,-45.3507780700197
144085.6,-44.75713893736
145085.5,-47.1221140635713
146085.4,-49.6648566426052
147085.3,-51.7032721748649
148085.2,-52.6515894942214
149085.1,-53.4659938865617
150085,-55.542782128902
151084.9,-59.915668043823
152084.8,-58.9210732466472
153084.7,-58.9038078817295
154084.6,-57.5810872575376
155084.5,-58.1433281264908
156084.4,-59.9922294579441
157084.3,-61.3258401111715
158084.2,-61.1276748273022
159084.1,-61.1190237442393
160084,-57.5479755559344
161083.9,-55.3356345510974
162083.8,-53.5555738720667
163083.7,-52.5343531127942
164083.6,-52.2923333031184
165083.5,-52.2922965019103
166083.4,-52.2029844160248
167083.3,-51.8685568555426
168083.2,-51.5098526825604
169083.1,-50.8942862869975
170083,-49.9004746063539
171082.9,-49.0022031426459
172082.8,-48.7813274793411
173082.7,-48.8486386999072
174082.6,-49.9058092172475
175082.5,-52.2425921482975
176082.4,-54.6663010144282
177082.3,-54.9583666797524
178082.2,-51.2463575156411
179082.1,-49.7936395470944
180082,-49.3574068374186
181081.9,-49.7951321777428
182081.8,-49.3596825845993
183081.7,-50.5585971942783
184081.6,-51.1795718031509
185081.5,-51.8890385801687
186081.4,-53.4489699112187
187081.3,-55.6518399152526
188081.2,-55.5390343333993
189081.1,-56.6337944442881
190081,-55.5319126821929
191080.9,-64.6081964898558
192080.8,-60.3558369184865
193080.7,-60.3315235047784
194080.6,-58.4856810370381
195080.5,-58.9852725834107
196080.4,-60.2311741850253
197080.3,-60.2240893350269
198080.2,-58.4596909866414
199080.1,-59.0031370588205
200080,-58.4292326394672
201079.9,-62.0851773817753
202079.8,-71.1070366031157
203079.7,-74.3393153014721
204079.6,-75.6803675744254
205079.5,-78.5759061639109
206079.4,-67.3917926199286
207079.3,-63.383375861027
208079.2,-60.5010806755125
209079.1,-58.4050344883851
210079,-57.0474671911771
211078.9,-56.4479566971948
212078.8,-56.4044589411158
213078.7,-56.50427151044
214078.6,-56.9768475491191
215078.5,-57.7242974906207
216078.4,-58.8022226087352
217078.3,-60.290500789753
218078.2,-62.1131697300449
219078.1,-64.021198372353
220078,-65.094424791274
221077.9,-65.0900828618079
222077.8,-64.434187977503
223077.7,-64.7102017665853
224077.6,-65.9048112480063
225077.5,-66.3194366632982
226077.4,-66.3127453842354
227077.3,-66.8432720463015
228077.2,-69.7168833728838
229077.1,-71.5653951587402
230077,-63.6594074187902
231076.9,-60.1427878421467
232076.8,-57.9057806792129
233076.7,-56.7471249811983
234076.6,-56.1812884981032
235076.5,-55.8683986549274
236076.4,-55.8452619286871
237076.3,-56.0366991322855
238076.2,-57.3550410258033
239076.1,-60.785448206821
240076,-66.3067765289678
241075.9,-68.2414311333726
242075.8,-65.1790191454388
243075.7,-62.6185848546824
244075.6,-59.8929129756195
245075.5,-57.4977162731695
246075.4,-55.8222036638646
247075.3,-55.039443901334
248075.2,-54.9896812129969
249075.1,-55.2249729424018
250075,-56.4877135621292
251074.9,-59.0285003625018
252074.8,-63.0180527475518
253074.7,-66.9488713926825
254074.6,-67.1246462656357
255074.5,-67.1148225204438
256074.4,-64.1894559256551
257074.3,-63.6948830469955
258074.2,-63.710902147368
259074.1,-64.9000298130632
260074,-69.1605405182745
261073.9,-76.2379213900181
262073.8,-71.8128866359552
263073.7,-69.8734637552794
264073.6,-68.3271653737972
265073.5,-66.6438215991698
266073.4,-65.2698088547843
267073.3,-64.9772800414472
268073.2,-65.1554042639972
269073.1,-67.6828780833214
270073,-71.410086430065
271072.9,-71.3892990534215
272072.8,-68.5242324316166
273072.7,-71.0493569013441
274072.6,-68.6784368113941
275072.5,-72.6202190879764
276072.4,-67.5553781270586
277072.3,-65.3865021024312
278072.2,-64.4385047515941
279072.1,-65.2439053164829
280072,-64.4306040091942
281071.9,-68.6832835490829
282071.8,-72.0620050389716
283071.7,-72.0498319441829
284071.6,-68.4752617441523
285071.5,-66.3204818171055
286071.4,-64.1014863344136
287071.3,-62.2834465162378
288071.2,-61.1952713061265
289071.1,-60.9465970185959
290071,-60.9696641677588
291070.9,-61.4594687701475
292070.8,-62.0134889281814
293070.7,-62.0099301152476
294070.6,-59.8621982369911
295070.5,-58.9376943821218
296070.4,-58.7391395526557
297070.3,-58.806061227625
298070.2,-59.8017591098525
299070.1,-62.5586860731283
300070,-69.8771653368073
301069.9,-71.375740410809
302069.8,-64.9460437122299
303069.7,-63.81178100478
304069.6,-63.7574359953138
305069.5,-64.0069402003639
306069.4,-64.6824597989623
307069.3,-64.80979782498
308069.2,-63.7554130038204
309069.1,-63.6180576419349
310069,-63.6185307897268
311068.9,-63.6746052113091
312068.8,-63.7698354595043
313068.7,-64.376440803264
314068.6,-66.5618090760559
315068.5,-70.1121494645737
316068.4,-67.7906820942205
317068.3,-67.4747761629801
318068.2,-67.8652413438366
319068.1,-73.4877080767092
320068,-68.2201563120012
321067.9,-68.186955448906
322067.8,-64.042392791456
323067.7,-66.9466620408609
324067.6,-64.1310481386528
325067.5,-69.8490550884609
326067.4,-68.5041340338335
327067.3,-65.7284590747706
328067.2,-61.257336823369
329067.1,-57.8003504812416
330067,-56.0818828407271
331066.9,-55.8779625735997
332066.8,-56.0687330387304
333066.7,-57.3261082207965
334066.6,-58.693902833911
335066.5,-58.8196746268643
336066.4,-56.7166967690111
337066.3,-56.1431454986578
338066.2,-56.1326550149982
339066.1,-56.5215539627901
340066,-57.8180849714692
341065.9,-59.1882289341805
342065.8,-59.7329680718918
343065.7,-59.9973514910547
344065.6,-61.0017800332015
345065.5,-63.3014833197031
346065.4,-65.428900969108
347065.3,-65.4231091846418
348065.2,-64.8119683207403
349065.1,-65.2039997346612
350065,-66.7691397139048
351064.9,-68.8198119431484
352064.8,-70.1852572066661
353064.7,-70.176332956071
354064.6,-66.2173689167661
355064.5,-64.6288986206065
356064.4,-64.0201071063017
357064.3,-63.6901050774807
358064.2,-62.6858397143856
359064.1,-61.1404408275001
360064,-59.7383522660178
361063.9,-59.0183582041324
362063.8,-58.9922053898275
363063.7,-59.4179108146356
364063.6,-61.4427401983147
365063.5,-64.7808560065905
366063.4,-66.4297894547857
367063.3,-66.6479689985454
368063.2,-68.0337752919018
369063.1,-72.8230060344518
370063,-69.4184884999857
371062.9,-69.3915525691486
372062.8,-63.8671385818599
373062.7,-62.5973967143293
374062.6,-62.4287166911535
375062.5,-62.6061741752358
376062.4,-64.1376401435923
377062.3,-67.3598547050939
378062.2,-70.5781536839342
379062.1,-71.85275742971
380062,-73.1532040210504
381061.9,-74.7402712631972
382061.8,-68.780444483973
383061.7,-65.4354438059585
384061.6,-63.2580698775407
385061.5,-62.4456680648488
386061.4,-62.4414425134472
387061.3,-63.0480478572069
388061.2,-64.8355929316118
389061.1,-66.9324690362586
390061,-65.5194168433247
391060.9,-65.4995289612779
392060.8,-61.579720748586
393060.7,-61.2630317008135
394060.6,-61.3551294828796
395060.5,-62.5522046919619
396060.4,-64.1870420425764
397060.3,-64.6197955161748
398060.2,-64.6374972276764
399060.1,-65.3631362843393
400060,-66.4936603881797
401059.9,-66.4857492311168
402059.8,-63.9796963361507
403059.7,-63.4666750157813
404059.6,-63.2340094139604
405059.5,-62.6826153835104
406059.4,-61.7365306208023
407059.3,-60.8969497064814
408059.2,-60.6212126953862
409059.1,-60.6234820532427
410059,-60.8450240401314
411058.9,-60.5269987362943
412058.8,-59.8730164401185
413058.7,-59.4343911903137
414058.6,-59.4029865372831
415058.5,-59.5759752991718
416058.4,-60.4396728425122
417058.3,-61.8805272701267
418058.2,-63.5743283376606
419058.1,-65.3981267495493
420058,-67.5993873299864
421057.9,-68.9674119201009
422057.8,-66.9312289444897
423057.7,-67.6892057559752
424057.6,-66.8715521045574
425057.5,-72.9226135575752
426057.4,-69.6068181682542
427057.3,-69.5863771466752
428057.2,-67.4068838456607
429057.1,-67.5101752361785
430057,-68.8468751650027
431056.9,-71.8046263156011
