Trace
Swept SA
A.12.15,N9000A
507 ,01
Segment,0
Number of Points,1001
Sweep Time,0.0146
Start Frequency,100
Stop Frequency,1000000
Average Count,0
Average Type,LogPower(Video)
RBW,9100
RBW Filter,Gaussian
RBW Filter BW,3dB
VBW,9100
Sweep Type,Swept
X Axis Scale,Lin
PreAmp State,Off
PreAmp Band,Low
Trigger Source,Free
Trigger Level,1.2
Trigger Slope,Positive
Trigger Delay,0
Phase Noise Optimization,Narrow
Swept If Gain,Low
FFT If Gain,Autorange
RF Coupling,AC
FFT Width,411900
Ext Ref,10000000
Input,RF
RF Calibrator,Off
Attenuation,0
Ref Level Offset,0
External Gain,0
Trace Type,Clearwrite
Detector,Normal
Trace Math,Off
Trace Math Oper1,Trace5
Trace Math Oper2,Trace6
Trace Math Offset,0
Trace Name,Trace1
X Axis Units,Hz
Y Axis Units,dBm
DATA
100,-16.0491475447569
1099.9,-16.0710748075354
2099.8,-16.3099253497493
3099.7,-16.8095536972052
4099.6,-17.5707429664352
5099.5,-18.595059390504
6099.4,-19.8840692024759
7099.3,-21.4369892858189
8099.2,-23.2561689901296
9099.1,-25.3454885994134
10099,-27.768015180337
11098.9,-30.4622831979542
12098.8,-33.4478705655713
13098.7,-36.7091149525433
14098.6,-40.1841501528217
15098.5,-43.8213285243367
16098.4,-47.6185647531635
17098.3,-51.7447099255387
18098.2,-56.2318718192849
19098.1,-60.8388505424666
20098,-65.0854860938741
21097.9,-68.7794812141525
22097.8,-74.2182599683019
23097.7,-82.4582465583384
24097.6,-81.6469722685362
25097.5,-82.0495286037339
26097.4,-83.9916920413511
27097.3,-84.5814132277586
28097.2,-81.6565074173918
29097.1,-81.077035621138
30097,-81.0822317744809
31096.9,-81.6506416106465
32096.8,-83.9066675738281
33096.7,-89.6702724849937
34096.6,-85.0199937501915
35096.5,-82.0494999770828
36096.4,-80.8394521684903
37096.3,-81.8722501082848
38096.2,-80.8368372863859
39096.1,-91.5740152939223
40096,-86.8808612333137
41095.9,-86.9386975555276
42095.8,-79.5827696668544
43095.7,-77.1620421644716
44095.6,-74.9903457193468
45095.5,-73.1569556161575
46095.4,-71.9406613403875
47095.3,-71.4988693150208
48095.2,-71.5105017618315
49095.1,-71.8894158622712
50095,-73.1036705191625
51094.9,-75.2251636173281
52094.8,-78.4641640070259
53094.7,-83.6625219604333
54094.6,-87.8490933541634
55094.5,-87.8201484547482
56094.4,-80.131540753317
57094.3,-77.1001270692245
58094.2,-74.6944234944061
59094.1,-73.1407507066846
60094,-72.7171150750114
61093.9,-72.7492532651124
62093.8,-73.8675740854554
63093.7,-77.2318731203144
64093.6,-83.3034060071897
65093.5,-83.2830753896294
66093.4,-77.0761241672304
67093.3,-75.4504046585411
68093.2,-74.9515898397711
69093.1,-74.9508371355173
70093,-75.1779713421506
71092.9,-75.5617288552355
72092.8,-75.7262137392881
73092.7,-76.0794297076149
74092.6,-77.5493698509417
75092.5,-79.5580941684621
76092.4,-76.5650531944502
77092.3,-74.8641544986641
78092.2,-73.6558361016684
79092.1,-72.2446905228178
80092,-70.402047734693
81091.9,-68.5758503937456
82091.8,-67.1866320777982
83091.7,-66.2766810795928
84091.6,-65.647868916468
85091.5,-65.1224281356013
86091.4,-64.7160210676378
87091.3,-64.575873620642
88091.2,-64.5821689651785
89091.1,-64.8844823589086
90091,-65.706785130058
91090.9,-66.9754643245945
92090.8,-68.5503420832439
93090.7,-70.3734677826191
94090.6,-71.9389481428814
95090.5,-72.6657106970953
96090.4,-73.637588725906
97090.3,-77.0708020156038
98090.2,-78.9385653573177
99090.1,-78.9237165554832
100090,-76.6916011508262
101089.9,-77.4185664641691
102089.8,-76.7092960573508
103089.7,-78.6759348412582
104089.6,-79.3982014554076
105089.5,-79.3921696945571
106089.4,-78.0556229454
107089.3,-79.080172541001
108089.2,-78.0568724047472
109089.1,-83.2436863692998
110089,-81.3245009201428
111088.9,-81.2934094302599
112088.8,-75.7053230274738
113088.7,-74.879368257349
114088.6,-74.8725533799662
115088.5,-75.4632564166962
116088.4,-77.3453186151198
117088.3,-78.8444368292692
118088.2,-77.7968600805154
119088.1,-77.788478970068
120088,-77.447273333411
121087.9,-79.2925290548184
122087.8,-77.4367760447743
123087.7,-77.4111663706173
124087.6,-72.8160717307344
125087.5,-71.9556598331902
126087.4,-71.4319880445171
127087.3,-70.8182578546342
128087.2,-70.1434445752352
129087.1,-69.6354351172072
130087,-69.4618164184534
131086.9,-69.4620495898609
132086.8,-69.6557125447361
133086.7,-70.1422610826758
134086.6,-70.8848887266639
135086.5,-71.9164863710552
136086.4,-72.9590476468982
137086.3,-73.500414342096
138086.2,-73.6893785977776
139086.1,-74.1743609026528
140086,-75.1895130998668
141085.9,-76.3174340777258
142085.8,-77.1227110442946
143085.7,-77.6773907205408
144085.6,-78.1286990145289
145085.5,-78.6912098560976
146085.4,-79.9373814303277
147085.3,-82.0810045505255
148085.2,-83.4869318973362
149085.1,-83.3493365590662
150085,-83.3707138768446
151084.9,-83.8423832006715
152084.8,-83.0743790539338
153084.7,-83.0605161277606
154084.6,-80.3300219511842
155084.5,-81.04758986614
156084.4,-80.3069947980314
157084.3,-83.381743475084
158084.2,-83.2026429606044
159084.1,-83.194261850157
160084,-82.2477071340645
161083.9,-80.5015904385365
162083.8,-77.28556401196
163083.7,-74.110259645061
164083.6,-71.6225315934847
165083.5,-69.7041292608599
166083.4,-67.9744580125093
167083.3,-66.1437647314974
168083.2,-64.2371091468564
169083.1,-62.5035223158446
170083,-61.1528794691069
171082.9,-60.2423481134982
172082.8,-59.7030139941799
173082.7,-59.4330719619583
174082.6,-59.3816194422367
175082.5,-59.3959487112248
176082.4,-59.6256350265839
177082.3,-60.174049770572
178082.2,-61.0584215068989
179082.1,-62.2529073899999
180082,-63.6972074468912
181081.9,-65.2879502953148
182081.8,-66.8700788618836
183081.7,-68.3856425232104
184081.6,-70.073491821634
185081.5,-72.2641019337672
186081.4,-74.674767791465
187081.3,-76.688393567308
188081.2,-79.0528555496026
189081.1,-83.9828072915745
190081,-91.8181213682239
191080.9,-91.798776626325
192080.8,-88.7887098477324
193080.7,-88.1483536957528
194080.6,-86.6857251849022
195080.5,-84.417269762358
196080.4,-82.1597779712655
197080.3,-80.4128781592052
198080.2,-79.2313884834353
199080.1,-78.6325375076653
200080,-78.5913911028631
201079.9,-78.8124667463028
202079.8,-80.0476782990168
203079.7,-82.7238242710855
204079.6,-87.025720164122
205079.5,-90.0566179253037
206079.4,-91.3560450336628
207079.3,-93.6375002734734
208079.2,-89.8216101931228
209079.1,-87.0574456155948
210079,-85.2275390610507
211078.9,-83.5566051625549
212078.8,-81.2082754636559
213078.7,-79.1097599385473
214078.6,-78.5250086702934
215078.5,-79.9184097625235
216078.4,-78.6084925853987
217078.3,-79.1381161425481
218078.2,-73.5539489323588
219078.1,-71.5893463342663
220078,-70.0507591297221
221077.9,-68.657831600178
222077.8,-67.4575507375693
223077.7,-66.7122605802026
224077.6,-66.6044272800939
225077.5,-66.7213484247433
226077.4,-67.7592146113282
227077.3,-70.0868737265421
228077.2,-74.0551619768367
229077.1,-80.2937050541474
230077,-86.9136258826677
231076.9,-89.1449616644139
232076.8,-90.174213569144
233076.7,-91.4932185908095
234076.6,-91.1449685152976
235076.5,-91.6033284680115
236076.4,-91.0060473352416
237076.3,-98.7011871625523
238076.2,-90.5350847455081
239076.1,-87.6933916312865
240076,-87.1227364606134
241075.9,-87.8238625383273
242075.8,-87.1647151995089
243075.7,-88.2143281340777
244075.6,-86.6365851029207
245075.5,-85.5592535358765
246075.4,-84.6784842184291
247075.3,-83.9433745759818
248075.2,-83.3453103266796
249075.1,-83.0628420398773
250075,-82.8931425337203
251074.9,-82.0123732162729
252074.8,-80.4307146024546
253074.7,-79.0440520051685
254074.6,-78.5517084877211
255074.5,-79.1847034271286
256074.4,-78.5560976330683
257074.3,-80.4311153926371
258074.2,-81.1087479743832
259074.1,-81.0259744033068
260074,-81.0301267673111
261073.9,-81.2136128172024
262073.8,-81.6061909812067
263073.7,-82.2908716117432
264073.6,-83.8205349805861
265073.5,-86.8921548014452
266073.4,-90.1000368989172
267073.3,-90.8066447923569
268073.2,-91.0371178341837
269073.1,-91.724147814317
270073,-88.9584170037244
271072.9,-88.0009022661158
272072.8,-88.0097533293136
273072.7,-90.2504865094469
274072.6,-88.3876890605479
275072.5,-88.3566011806005
276072.4,-83.0042364639596
277072.3,-82.6646006703025
278072.2,-82.7627270181777
279072.1,-84.0261307660529
280072,-86.5245092852991
281071.9,-89.8294978327711
282071.8,-93.5941757846786
283071.7,-97.7316172059409
284071.6,-96.3073650151064
285071.5,-96.2817589508848
286071.4,-91.2637849935181
287071.3,-89.4440589538933
288071.2,-87.0894643227363
289071.1,-84.6479437564986
290071,-82.7185814023576
291070.9,-81.5081200248296
292070.8,-80.9617414666564
293070.7,-80.8836665947736
294070.6,-80.9058306390198
295070.5,-81.083051756653
296070.4,-81.3197897307379
297070.3,-81.7092354286131
298070.2,-82.4268069535045
299070.1,-83.524189996541
300070,-85.1156229714323
301069.9,-87.9305669407753
302069.8,-99.8938782399569
303069.7,-100.370436243977
304069.6,-92.0150059971912
305069.5,-97.363331948389
306069.4,-92.0283821665223
307069.3,-94.9929013935265
308069.2,-85.0383471878694
309069.1,-82.9337531015672
310069,-82.0234117269586
311068.9,-81.6675168571886
312068.8,-81.6115556192735
313068.7,-81.6511345982939
314068.6,-82.1551016809433
315068.5,-83.6591085752862
316068.4,-86.528087585355
317068.3,-88.0117334498592
318068.2,-84.8374021804925
319068.1,-84.4008463079
320068,-84.4772317639365
321067.9,-85.9796724252149
322067.8,-88.5878736300417
323067.7,-89.613396323175
324067.6,-89.6514090691309
325067.5,-90.2070618429093
326067.4,-89.1236517146716
327067.3,-89.1115450025629
328067.2,-87.8965712969059
329067.1,-87.9776554521359
330067,-88.5802952178499
331066.9,-89.1390804577573
332066.8,-89.6273852097616
333066.7,-90.9716363315239
334066.6,-94.2196437432055
335066.5,-97.6978874153711
336066.4,-96.3717111621334
337066.3,-96.3462914689763
338066.2,-90.4835211443676
339066.1,-89.021082614517
340066,-88.1498970665213
341065.9,-87.6350295407029
342065.8,-87.6049111483524
343065.7,-87.9984587999534
344065.6,-90.7139469696995
345065.5,-97.4429073672683
346065.4,-90.768045198708
347065.3,-88.2147253394219
348065.2,-86.4633168091681
349065.1,-84.826243292624
350065,-83.9887317555153
351064.9,-84.9116661829228
352064.8,-83.9848793611367
353064.7,-88.6448458804796
354064.6,-96.1443929457903
355064.5,-99.9797377566655
356064.4,-101.510370613105
357064.3,-103.463886396964
358064.2,-92.1694198046137
359064.1,-87.080368613876
360064,-84.1683813828158
361063.9,-83.5423113094168
362063.8,-83.6531538928726
363063.7,-85.7758228476995
364063.6,-90.0559778488972
365063.5,-93.9359603021112
366063.4,-98.1620802625831
367063.3,-98.1280462875713
368063.2,-89.2252175847368
369063.1,-86.3469043645636
370063,-84.9494645068904
371062.9,-84.8457331605076
372062.8,-85.2439795113021
373062.7,-87.1097862435483
374062.6,-87.2871937322461
375062.5,-87.2727376705407
376062.4,-83.6747403572223
377062.3,-82.7377730205169
378062.2,-82.6661494519566
379062.1,-82.9132543120254
380062,-84.1572665176586
381061.9,-86.3222237652274
382061.8,-90.1834114216671
383061.7,-93.5637655273004
384061.6,-88.135624878095
385061.5,-85.6206777288895
386061.4,-83.557588818797
387061.3,-81.6738335945916
388061.2,-80.1487457421603
389061.1,-79.3112342050516
390061,-79.2309963546365
391060.9,-79.4373791550279
392060.8,-80.7604861304192
393060.7,-83.3530250046009
394060.6,-86.186763770718
395060.5,-87.4534863557868
396060.4,-87.6911938174684
397060.3,-87.895227268263
398060.2,-88.3396774944608
399060.1,-89.167854821465
400060,-89.142456728308
401059.9,-89.1252281644735
402059.8,-83.694315013139
403059.7,-81.7169457690626
404059.6,-80.4905852794217
405059.5,-79.6197596954259
406059.4,-78.8225470654624
407059.3,-78.1608135955796
408059.2,-77.8475669825516
409059.1,-77.8397358171042
410059,-78.0151539202052
411058.9,-78.6964653031449
412058.8,-79.9048141122943
413058.7,-81.6495977460405
414058.6,-83.8932266108351
415058.5,-86.5761838502264
416058.4,-89.6084110630049
417058.3,-92.2702241560252
418058.2,-93.7463988192069
419058.1,-94.3556634811789
420058,-91.6633088431508
421057.9,-89.7305772414131
422057.8,-88.6686712235464
423057.7,-88.5966245024539
424057.6,-88.9490269418452
425057.5,-90.6162820388979
426057.4,-93.2585172186118
427057.3,-98.8280419959063
428057.2,-100.63077625304
429057.1,-100.608848990012
430057,-95.9038848640803
431056.9,-91.8496905764555
