Trace
Swept SA
A.12.15,N9000A
507 ,01
Segment,0
Number of Points,1001
Sweep Time,0.4862
Start Frequency,10000
Stop Frequency,2000000
Average Count,0
Average Type,LogPower(Video)
RBW,30
RBW Filter,Gaussian
RBW Filter BW,3dB
VBW,30
Sweep Type,Fft
X Axis Scale,Lin
PreAmp State,Off
PreAmp Band,Low
Trigger Source,Free
Trigger Level,1.2
Trigger Slope,Positive
Trigger Delay,0
Phase Noise Optimization,Narrow
Swept If Gain,Low
FFT If Gain,Autorange
RF Coupling,AC
FFT Width,411900
Ext Ref,10000000
Input,RF
RF Calibrator,Off
Attenuation,0
Ref Level Offset,0
External Gain,0
Trace Type,Clearwrite
Detector,Normal
Trace Math,Off
Trace Math Oper1,Trace5
Trace Math Oper2,Trace6
Trace Math Offset,0
Trace Name,Trace1
X Axis Units,Hz
Y Axis Units,dBm
DATA
10000,-99.0309241961866
11990,-134.996929836598
13980,-99.7373942183854
15970,-132.715036652874
17960,-101.340564068678
19950,-134.2182034255
21940,-97.5109362032283
23930,-124.683143502427
25920,-92.7143255076859
27910,-122.946933738115
29900,-98.4034576416016
31890,-132.654076424476
33880,-98.4226150512695
35870,-129.825877233058
37860,-94.4729080200195
39850,-127.950687212219
41840,-95.288298853074
43830,-134.465905637071
45820,-94.3906936645508
47810,-132.145347948404
49800,-99.115478515625
51790,-128.096026890551
53780,-93.7988018179466
55770,-130.76836550148
57760,-96.9042642097276
59750,-129.074901234321
61740,-93.049015417301
63730,-133.120668152184
65720,-97.7330152845853
67710,-124.525447836825
69700,-98.1641432265762
71690,-129.626627949633
73680,-96.4422279271742
75670,-124.992444640874
77660,-95.5587498115943
79650,-123.882185217821
81640,-96.8386962125636
83630,-134.179195338554
85620,-97.1004229919448
87610,-132.903505756275
89600,-96.9951886262899
91590,-125.681620281775
93580,-96.95031249512
95570,-128.25279080092
97560,-96.6520487042368
99550,-131.302415615604
101540,-97.6067643460516
103530,-133.035300269478
105520,-98.3256706452271
107510,-131.136179040025
109500,-98.1230483170545
111490,-134.970685657521
113480,-98.4899394628251
115470,-126.809579630173
117460,-100.141143798828
119450,-149.360930110654
121440,-96.494078441555
123430,-125.546613998697
125420,-98.6623492290491
127410,-129.701297352413
129400,-97.6510038464325
131390,-123.352435502572
133380,-97.004885607173
135370,-124.35264167458
137360,-97.5485422239599
139350,-138.582259130606
141340,-99.6002464698006
143330,-125.507780798744
145320,-99.0656098919534
147310,-124.942805257469
149300,-97.6124575901905
151290,-123.869596279865
153280,-99.1732806636348
155270,-134.874922096078
157260,-97.9846582577948
159250,-134.45986416058
161240,-101.272966024556
163230,-145.878118326914
165220,-97.3819573191492
167210,-129.80875094484
169200,-100.057203286253
171190,-132.613524141085
173180,-99.4096298217773
175170,-143.45097826971
177160,-100.300010681152
179150,-135.438254854136
181140,-98.8936096279013
183130,-139.288638743484
185120,-99.858881094881
187110,-126.813712579615
189100,-101.745372198301
191090,-137.096709137989
193080,-100.579257492388
195070,-133.363756443594
197060,-100.875552212969
199050,-135.021524577703
201040,-101.877036887635
203030,-134.836475502705
205020,-101.214842880442
207010,-133.867056790302
209000,-100.691459200997
210990,-135.942344033036
212980,-100.723295945379
214970,-139.743798799582
216960,-102.187135885433
218950,-136.088580210128
220940,-101.38725699084
222930,-136.185010087967
224920,-103.449486553438
226910,-130.077684084484
228900,-103.117457389994
230890,-137.122089648325
232880,-101.577128415772
234870,-132.532229212139
236860,-102.851876972887
238850,-132.014693961087
240840,-103.256052353443
242830,-139.020647560859
244820,-102.826234622588
246810,-128.121537248485
248800,-103.164854227416
250790,-128.163788196509
252780,-104.04103312898
254770,-133.338783841682
256760,-104.759094238281
258750,-138.973176678364
260740,-102.488054060734
262730,-132.68652188982
264720,-103.506405236356
266710,-133.043841739444
268700,-102.727312667366
270690,-124.868781486945
272680,-104.095616358945
274670,-133.393343530605
276660,-103.653357936965
278650,-130.95627672134
280640,-104.205924987793
282630,-139.208050426201
284620,-104.87423740508
286610,-132.333145200777
288600,-102.300957127242
290590,-125.867202364398
292580,-103.322844634572
294570,-127.74381702357
296560,-104.061623645035
298550,-133.918829224618
300540,-102.610569695183
302530,-141.807648111965
304520,-101.109790434828
306510,-135.367348060591
308500,-104.010665893555
310490,-137.349918643143
312480,-104.530685424805
314470,-128.661183495839
316460,-102.926922815321
318450,-137.260664676094
320440,-103.633823453951
322430,-136.867906307127
324420,-102.438944086591
326410,-138.294096535523
328400,-101.845013170624
330390,-139.596937660399
332380,-103.229337651239
334370,-135.00798078815
336360,-103.531522206314
338350,-132.001548713089
340340,-104.16753260943
342330,-131.892825177391
344320,-103.006940660287
346310,-134.275029214776
348300,-104.568362230139
350290,-130.611095225555
352280,-102.212628817399
354270,-130.673673910755
356260,-102.518028259277
358250,-130.858706263464
360240,-104.596061665558
362230,-135.370711161297
364220,-102.854144672375
366210,-130.549665734518
368200,-102.975632626041
370190,-138.782220940088
372180,-103.524360352408
374170,-125.767606889605
376160,-103.365381563784
378150,-130.713694494207
380140,-102.201792695194
382130,-134.576826050301
384120,-98.6621457213069
386110,-131.514670292537
388100,-102.771774095002
390090,-134.718772115058
392080,-100.681236581206
394070,-128.199258989049
396060,-103.207695007324
398050,-127.87428920276
400040,-102.431083679199
402030,-128.698453721915
404020,-100.017496130866
406010,-140.457500198997
408000,-98.9944233014619
409990,-135.288188007512
411980,-104.401633592097
413970,-129.177651022663
415960,-103.46324860458
417950,-136.157694438791
419940,-104.217971801758
421930,-131.931649262263
423920,-104.196773118161
425910,-137.92792008904
427900,-104.026453570447
429890,-139.461023789779
431880,-102.365193839405
433870,-140.445610378889
435860,-104.029570033486
437850,-131.743789945616
439840,-105.632857525913
441830,-138.374451095888
443820,-105.654014587402
445810,-129.800956883394
447800,-106.173173675048
449790,-133.742434438703
451780,-106.316353077994
453770,-137.36574815595
455760,-107.616593119669
457750,-140.707270545431
459740,-106.682428732225
461730,-132.309298203812
463720,-107.674310278212
465710,-134.290909772316
467700,-108.107975023835
469690,-138.841454790943
471680,-106.223167614464
473670,-140.388666725167
475660,-109.838414300677
477650,-140.551095200287
479640,-108.171299659637
481630,-129.741271311509
483620,-106.891957818842
485610,-135.337794358189
487600,-107.911865234375
489590,-138.224321707961
491580,-108.868026733398
493570,-141.907022662986
495560,-108.072703735866
497550,-131.772907112857
499540,-110.626714237628
501530,-141.248579967849
503520,-109.560575669451
505510,-137.904721317044
507500,-110.001871804937
509490,-146.235051642824
511480,-109.471329285497
513470,-139.955778418092
515460,-110.370595888364
517450,-139.124786209038
519440,-109.132353532358
521430,-143.540098538057
523420,-110.959990057434
525410,-134.384733360224
527400,-110.473518371582
529390,-137.198907805993
531380,-110.247632457676
533370,-138.094382563022
535360,-110.863959298948
537350,-135.645644887424
539340,-110.864501953125
541330,-134.98536281133
543320,-109.610626220703
545310,-136.586371646721
547300,-110.698995286486
549290,-140.772360879653
551280,-109.795936443324
553270,-153.097630309677
555260,-110.972892885321
557250,-143.672772782088
559240,-111.354636854241
561230,-136.567307701072
563220,-111.167690815836
565210,-140.517099850615
567200,-110.844281713685
569190,-144.829660505603
571180,-112.592843884183
573170,-141.472244115489
575160,-111.683253125039
577150,-147.778772731378
579140,-110.186790631881
581130,-133.755522693062
583120,-110.044940333359
585110,-141.173426067555
587100,-110.083847045898
589090,-138.744507417489
591080,-111.16236114502
593070,-144.593497881151
595060,-112.162901710918
597050,-138.675865632443
599040,-112.830918548417
601030,-137.847426187874
603020,-113.107102622095
605010,-142.996752261166
607000,-111.480621855293
608990,-137.289122253576
610980,-111.342426463945
612970,-145.575160318109
614960,-111.766932729773
616950,-145.151139734668
618940,-110.439766559866
620930,-140.338186994009
622920,-111.872836594985
624910,-145.486773000789
626900,-113.93774448484
628890,-144.847474317242
630880,-111.787037272558
632870,-151.123759373054
634860,-111.279966467272
636850,-142.287608915176
638840,-111.908268862995
640830,-138.635671160287
642820,-112.24567601414
644810,-154.664659848273
646800,-111.80407080033
648790,-146.396802139557
650780,-110.162246704102
652770,-150.890832167339
654760,-111.749870401634
656750,-150.957954432778
658740,-112.348986470501
660730,-138.524789747882
662720,-113.230487588699
664710,-138.097047227394
666700,-111.919294569946
668690,-150.569793215402
670680,-113.711438667439
672670,-143.805295342593
674660,-113.829518230285
676650,-148.296819046237
678640,-113.619350864603
680630,-151.688171110147
682620,-111.294727451579
684610,-137.118186483784
686600,-113.132508382625
688590,-134.052225203729
690580,-112.86882571735
692570,-139.73492785719
694560,-113.67138671875
696550,-144.121705122385
698540,-111.447971426896
700530,-138.895773661713
702520,-112.758158968923
704510,-140.025570482437
706500,-113.180671691895
708490,-136.002575573897
710480,-113.541811123454
712470,-148.820165388073
714460,-111.853929311928
716450,-137.075799948491
718440,-114.05116438929
720430,-140.461222513123
722420,-112.040535327759
724410,-149.558530640664
726400,-113.530202515709
728390,-140.955753464341
730380,-113.530639648438
732370,-149.949289327207
734360,-114.854690551758
736350,-138.513628118061
738340,-113.758132715383
740330,-145.498879360619
742320,-113.762466430664
744310,-150.0104864024
746300,-112.917996933093
748290,-144.044884858974
750280,-115.303825894173
752270,-148.580753231736
754260,-113.310111999666
756250,-141.644083103665
758240,-112.39354241723
760230,-140.842743279049
762220,-114.066825356447
764210,-147.933928383949
766200,-114.125132552108
768190,-149.316880799481
770180,-112.311438388291
772170,-150.469482632795
774160,-115.137577938038
776150,-147.083700765162
778140,-112.835496732991
780130,-142.090933939988
782120,-115.777816772461
784110,-144.928098677621
786100,-113.844203093395
788090,-141.33902323519
790080,-114.280883000524
792070,-144.745825881389
794060,-113.488036416565
796050,-140.00101619823
798040,-113.959685720691
800030,-150.370768735722
802020,-114.300338435623
804010,-144.949961244193
806000,-115.520135941528
807990,-145.407239166858
809980,-115.021313792468
811970,-144.040458294758
813960,-113.958427499932
815950,-155.899612056437
817940,-111.853302435622
819930,-144.22473308802
821920,-111.853302001953
823910,-142.577242301659
825900,-111.739448547363
827890,-147.963821360349
829880,-111.053516089475
831870,-143.714876716342
833860,-115.168407630371
835850,-139.217717610083
837840,-113.251685983947
839830,-142.493403093194
841820,-111.978340625074
843810,-141.808057826304
845800,-112.745911382274
847790,-140.59473644029
849780,-115.187280851606
851770,-142.270368862675
853760,-115.453503127339
855750,-141.001363859492
857740,-114.793198240201
859730,-143.781383516808
861720,-114.61974937121
863710,-147.165745321749
865700,-114.444213295631
867690,-151.373603491495
869680,-114.650791343702
871670,-140.173402986104
873660,-112.205726623535
875650,-140.473315612796
877640,-113.396168559986
879630,-141.593881707028
881620,-112.827403875315
883610,-155.545114862972
885600,-114.709180071839
887590,-144.876536933266
889580,-114.980594489629
891570,-148.532782879167
893560,-116.104512170494
895550,-141.367293107253
897540,-114.006033341623
899530,-152.865376416441
901520,-115.497594118575
903510,-146.669261332019
905500,-115.169518182089
907490,-137.688808989083
909480,-115.725198299953
911470,-142.595025900949
913460,-115.728103637695
915450,-154.137838015068
917440,-116.449357796838
919430,-149.469224109413
921420,-115.616624948684
923410,-149.532438224381
925400,-112.991618169614
927390,-144.758502351681
929380,-111.087511711288
931370,-135.888536873954
933360,-111.853720447631
935350,-139.587709561724
937340,-114.164153183924
939330,-149.418437013359
941320,-116.091106519738
943310,-146.71885376913
945300,-114.835423102284
947290,-153.861242272345
949280,-112.600913284476
951270,-139.06486223351
953260,-113.801796246858
955250,-156.759866800083
957240,-113.032988009254
959230,-150.959544796932
961220,-113.708170267523
963210,-143.860753920003
965200,-115.860450745774
967190,-138.815076585125
969180,-113.790332093535
971170,-142.094710244604
973160,-117.135154724121
975150,-143.735208643604
977140,-115.502726679197
979130,-144.674020850644
981120,-111.325256218197
983110,-150.179370404445
985100,-113.716519633409
987090,-140.017132579549
989080,-113.011823334313
991070,-141.919031742305
993060,-113.974900247768
995050,-140.088496200973
997040,-113.001476530681
999030,-153.488215791619
1001020,-116.090351351108
1003010,-151.003658562016
1005000,-116.155447777788
1006990,-142.387954339816
1008980,-113.796098975453
1010970,-141.762286995011
1012960,-113.153480529785
1014950,-145.577621472656
1016940,-115.774318335711
1018930,-145.913818615962
1020920,-116.325201514754
1022910,-147.299252298156
1024900,-115.988052461451
1026890,-148.261556787115
1028880,-115.010173989029
1030870,-143.99156609738
1032860,-115.075195857137
1034850,-146.282098052309
1036840,-113.589403763161
1038830,-150.670427297685
1040820,-109.4414744804
1042810,-151.91783719125
1044800,-116.05818289701
1046790,-142.47351351929
1048780,-113.600369424017
1050770,-143.900454254598
1052760,-115.695968392037
1054750,-141.509264896951
1056740,-116.081234545097
1058730,-143.789852114647
1060720,-116.082903839807
1062710,-147.703232359479
1064700,-115.942914509749
