Trace
Swept SA
A.12.15,N9000A
507 ,01
Segment,0
Number of Points,1001
Sweep Time,0.2736
Start Frequency,10000
Stop Frequency,1000000
Average Count,0
Average Type,LogPower(Video)
RBW,30
RBW Filter,Gaussian
RBW Filter BW,3dB
VBW,30
Sweep Type,Fft
X Axis Scale,Lin
PreAmp State,Off
PreAmp Band,Low
Trigger Source,Free
Trigger Level,1.2
Trigger Slope,Positive
Trigger Delay,0
Phase Noise Optimization,Narrow
Swept If Gain,Low
FFT If Gain,Autorange
RF Coupling,AC
FFT Width,411900
Ext Ref,10000000
Input,RF
RF Calibrator,Off
Attenuation,0
Ref Level Offset,0
External Gain,0
Trace Type,Average
Detector,Sample
Trace Math,Off
Trace Math Oper1,Trace5
Trace Math Oper2,Trace6
Trace Math Offset,0
Trace Name,Trace1
X Axis Units,Hz
Y Axis Units,dBm
DATA
10000,-111.90728181656
10990,-109.842970976891
11980,-111.38066940831
12970,-110.308037570978
13960,-110.328406465248
14950,-110.064527694676
15940,-109.776556264234
16930,-109.986844069457
17920,-110.409795727863
18910,-111.15128441247
19900,-110.44565223911
20890,-109.363695195017
21880,-109.79744435758
22870,-109.900499705721
23860,-109.737545603643
24850,-107.836854382692
25840,-108.505247580123
26830,-108.366564532566
27820,-109.112210030101
28810,-108.090234180293
29800,-107.475900609729
30790,-108.856071169931
31780,-108.735104632792
32770,-108.061174170804
33760,-109.822459919342
34750,-107.91416979886
35740,-108.822996384368
36730,-107.865085561025
37720,-107.629983524356
38710,-108.136500673439
39700,-107.636084003897
40690,-107.322364090947
41680,-107.0038768181
42670,-106.641245398312
43660,-104.856392636373
44650,-108.201167965469
45640,-108.034877518701
46630,-107.110436817447
47620,-107.138097280946
48610,-108.877131490819
49600,-107.750063957196
50590,-108.585366711699
51580,-107.468514036137
52570,-108.037035142742
53560,-103.595471195883
54550,-108.514013696892
55540,-106.078970381463
56530,-107.507350619425
57520,-105.998687567677
58510,-107.538587035431
59500,-107.413098231739
60490,-107.285388272681
61480,-106.874322280282
62470,-106.871128113826
63460,-107.1505100064
64450,-107.870756210585
65440,-108.174969590832
66430,-106.78843860487
67420,-107.287883799357
68410,-107.664712764174
69400,-107.089603654754
70390,-107.330702446855
71380,-108.070957367082
72370,-108.710502794021
73360,-106.41040136346
74350,-107.797635880414
75340,-106.48663218928
76330,-107.056813431449
77320,-107.198147183187
78310,-106.664420512731
79300,-106.967184615244
80290,-106.927961211665
81280,-107.155889766602
82270,-107.742215972536
83260,-106.800883426073
84250,-107.375361574475
85240,-106.673827612795
86230,-105.178160069931
87220,-95.3894210030705
88210,-92.6993609168588
89200,-98.5815448206013
90190,-98.1387386577701
91180,-100.09287478394
92170,-101.807340775905
93160,-102.288477823467
94150,-104.06168366915
95140,-103.967100832851
96130,-104.530377597158
97120,-105.315660564411
98110,-106.916247890762
99100,-107.408466612346
100090,-107.070703762301
101080,-108.222058379641
102070,-108.209127267641
103060,-108.188997899465
104050,-107.422624068292
105040,-107.662006326862
106030,-107.614307951323
107020,-106.707391498274
108010,-107.630259683815
109000,-107.554024037892
109990,-107.310373697855
110980,-108.338880114333
111970,-107.357867191219
112960,-108.642016988655
113950,-108.827704660269
114940,-108.061206026611
115930,-108.032244659966
116920,-108.505265302643
117910,-107.715831738827
118900,-107.774822924015
119890,-108.37155792517
120880,-107.630525764441
121870,-109.129146669559
122860,-109.056460929922
123850,-108.61658884291
124840,-108.391283781061
125830,-107.333426176486
126820,-108.380279439725
127810,-107.728866502802
128800,-107.330781023124
129790,-101.427131538887
130780,-99.9128799524422
131770,-96.3816971746039
132760,-99.223221873633
133750,-101.901763111031
134740,-104.086459331847
135730,-104.351525405723
136720,-104.061766352818
137710,-104.702937938396
138700,-106.034519881628
139690,-105.713065138424
140680,-106.869475681659
141670,-105.71625818246
142660,-106.15291176979
143650,-106.874444317939
144640,-106.32323184919
145630,-107.545889802813
146620,-107.587566934093
147610,-108.151904488956
148600,-109.334623285616
149590,-109.365490044279
150580,-109.752001112395
151570,-109.586191179797
152560,-108.8789378524
153550,-110.657709559792
154540,-110.24340377555
155530,-108.933278637533
156520,-109.00986482108
157510,-109.736874994718
158500,-109.616346656797
159490,-110.468881271784
160480,-110.741211504431
161470,-110.301787297117
162460,-109.387426597659
163450,-109.798895347117
164440,-109.850640850716
165430,-109.173508995844
166420,-108.997103025011
167410,-108.782702978576
168400,-109.582771063095
169390,-109.601888446113
170380,-108.166330359538
171370,-106.74545808975
172360,-107.267139078667
173350,-86.0699426055433
174340,-89.1317512453198
175330,-90.7386704972857
176320,-87.4357795744807
177310,-96.4823437576927
178300,-95.028968379768
179290,-96.0875089919109
180280,-96.7595693720535
181270,-98.9561069474189
182260,-99.9201021933931
183250,-101.342305530986
184240,-102.06172744465
185230,-103.854467905584
186220,-104.988973099019
187210,-106.817835347331
188200,-105.545998412694
189190,-106.722170761402
190180,-107.227364761028
191170,-106.114780607281
192160,-106.313141193135
193150,-107.385450719279
194140,-108.909700614895
195130,-110.112315771296
196120,-110.068859360207
197110,-110.647069669205
198100,-112.465544735792
199090,-111.890300881646
200080,-109.975364520841
201070,-110.702264940668
202060,-111.095581272917
203050,-111.841917377697
204040,-110.842306326929
205030,-111.26997601075
206020,-110.497187075239
207010,-110.638696420021
208000,-111.323493608277
208990,-111.42094635815
209980,-111.567561400161
210970,-112.669808392734
211960,-112.479747836078
212950,-111.976180705971
213940,-112.161832850881
214930,-112.428879169343
215920,-109.903689125313
216910,-87.160535395732
217900,-92.5013860559464
218890,-94.6027988512154
219880,-90.1499940258421
220870,-94.1015163586595
221860,-95.6797483812817
222850,-98.2805790838774
223840,-98.7140956408865
224830,-99.3354927905658
225820,-99.9700172041352
226810,-101.721902082293
227800,-100.930042595853
228790,-100.720095250789
229780,-101.399051029916
230770,-104.135996274867
231760,-102.78266873402
232750,-105.724945734713
233740,-105.045625153282
234730,-106.177010181703
235720,-106.489736802892
236710,-107.771615571436
237700,-106.29824530498
238690,-106.063928249855
239680,-105.386741687301
240670,-105.440031636798
241660,-105.601666631537
242650,-106.8553996022
243640,-108.047054633202
244630,-110.593962242992
245620,-110.410439238613
246610,-111.444572411698
247600,-112.159620853327
248590,-112.528302288076
249580,-112.870264539886
250570,-112.857271644724
251560,-113.507654607294
252550,-111.681248444275
253540,-112.033377788743
254530,-112.522787196345
255520,-111.581281084924
256510,-110.954276735294
257500,-110.427322965736
258490,-109.791816359869
259480,-104.713438330471
260470,-83.6145633744002
261460,-90.3737904850848
262450,-91.2912249473734
263440,-93.679709449908
264430,-92.8125360986697
265420,-96.7612676384962
266410,-97.7275932057977
267400,-96.5894649315188
268390,-99.3008979203131
269380,-99.2388386395283
270370,-101.451701738918
271360,-102.007609839583
272350,-102.487022780014
273340,-105.359744675774
274330,-105.702450198351
275320,-105.301150474768
276310,-108.120283332494
277300,-107.682293233379
278290,-107.781513613864
279280,-108.793093113494
280270,-110.713696777616
281260,-110.97386853965
282250,-110.665464213021
283240,-111.124528131115
284230,-111.35043890989
285220,-113.066118514187
286210,-112.232749023133
287200,-112.372910239759
288190,-111.600563531647
289180,-112.042896257911
290170,-112.831123211454
291160,-113.328427854342
292150,-113.335262184503
293140,-113.278448182404
294130,-114.157677969272
295120,-113.384481204834
296110,-114.92692820074
297100,-113.180578965215
298090,-114.19615800828
299080,-113.858784729818
300070,-113.16591579336
301060,-112.735156217579
302050,-111.769875189068
303040,-104.444735144799
304030,-87.6605735104005
305020,-93.9894709430235
306010,-95.1835578120683
307000,-94.0666640189878
307990,-89.6178264904697
308980,-94.3929909775551
309970,-94.6842418132218
310960,-96.5227238862314
311950,-97.2651822711329
312940,-97.4958472529773
313930,-97.1476780954886
314920,-98.7158679466525
315910,-99.6155043331914
316900,-101.083444821624
317890,-102.60041728786
318880,-101.299911467936
319870,-101.59549347259
320860,-100.994766053528
321850,-101.60058880366
322840,-103.306208308217
323830,-103.414704437054
324820,-103.710873779753
325810,-103.433176320248
326800,-103.81728073787
327790,-104.898889517383
328780,-106.424159780115
329770,-105.74763904868
330760,-106.3359154779
331750,-106.889098692238
332740,-108.387708095477
333730,-108.147780427362
334720,-107.58734968105
335710,-107.091602313256
336700,-106.701630866281
337690,-106.604348306954
338680,-106.453431775483
339670,-106.664599125332
340660,-108.429654463732
341650,-110.205263158864
342640,-110.455064010826
343630,-111.293749785281
344620,-112.200348838585
345610,-111.20834582825
346600,-99.7273485093546
347590,-90.6659146218473
348580,-92.9930292875596
349570,-94.9809797680798
350560,-95.5044433221731
351550,-93.9615726656958
352540,-97.6964244195651
353530,-101.541786765083
354520,-102.002866191389
355510,-97.9349590269704
356500,-100.214166042152
357490,-104.215821855106
358480,-106.244627105646
359470,-105.677128780627
360460,-106.168152284533
361450,-107.874110233394
362440,-109.397268773918
363430,-109.098764149138
364420,-108.570137495492
365410,-109.251504139808
366400,-110.80492135415
367390,-110.929171581881
368380,-110.361766518598
369370,-110.706431556462
370360,-110.716220563026
371350,-110.83142127294
372340,-111.271547716256
373330,-112.574578099347
374320,-112.360922100901
375310,-111.614645327257
376300,-111.657203798837
377290,-111.116482395904
378280,-110.69141482718
379270,-111.632374460245
380260,-111.00431960633
381250,-111.459659880586
382240,-109.836934085415
383230,-109.590513684547
384220,-109.69872438029
385210,-110.228605531133
386200,-109.234914234272
387190,-110.33923891045
388180,-110.178930526376
389170,-110.222558688759
390160,-97.4844132941602
391150,-91.6322936923581
392140,-95.7978658757022
393130,-97.0196472243495
394120,-96.2400375172006
395110,-94.3717765565068
396100,-92.1052166381657
397090,-97.5861317831581
398080,-96.2323957869805
399070,-96.1330016927099
400060,-97.11511646509
401050,-97.9454397146332
402040,-97.7426240198772
403030,-98.3186198774884
404020,-98.947470090599
405010,-98.835192046374
406000,-100.495094438199
406990,-101.155732338158
407980,-100.788263823636
408970,-101.905085856881
409960,-102.43716599468
410950,-103.207368818032
411940,-103.41504620393
412930,-104.042063019992
413920,-101.95608905884
414910,-103.391911453258
415900,-103.959510711352
416890,-104.188816325215
417880,-104.798526146344
418870,-105.650444931237
419860,-106.338875555215
420850,-107.25730212645
421840,-107.85643852114
422830,-108.220440565462
423820,-108.425224507088
424810,-109.057570554992
425800,-107.860854046134
426790,-108.021811429387
427780,-108.663074326694
428770,-109.008384221333
429760,-109.579258644101
430750,-108.992768494535
431740,-109.71770964684
432730,-108.610058952765
433720,-97.2286919338184
434710,-97.0161018535118
435700,-97.6035082267621
436690,-98.8133826382202
437680,-97.5635054057856
438670,-97.9826874363811
439660,-96.8935559961816
440650,-100.512407845191
441640,-101.4748884245
442630,-105.334145139699
443620,-99.8307750526658
444610,-99.4585204726142
445600,-105.005506892951
446590,-108.213845832004
447580,-109.350853272629
448570,-108.310039920736
449560,-109.869490550768
450550,-109.925405636866
451540,-109.659199439083
452530,-109.904763295086
453520,-109.666133592218
454510,-109.688223711866
455500,-109.944162077588
456490,-109.572517847231
457480,-109.248241983842
458470,-110.312996203556
459460,-109.494952147245
460450,-109.624645307882
461440,-108.539019060012
462430,-109.058971661839
463420,-109.399402360376
464410,-110.276387145212
465400,-109.672268796472
466390,-109.432936560408
467380,-111.105598215469
468370,-110.497012980262
469360,-110.863952097855
470350,-110.691182105498
471340,-110.797509239437
472330,-111.093180122501
473320,-108.927198762617
474310,-109.183312776536
475300,-110.72247766752
476290,-109.686150888953
477280,-94.5474913951142
478270,-95.9027097352976
479260,-98.3536477033998
480250,-99.5740601900141
481240,-98.984667367997
482230,-97.9397587291718
483220,-93.5642659974188
484210,-93.6024404364851
485200,-98.6061844528711
486190,-96.2632489300506
487180,-97.5666253263668
488170,-98.8071575269878
489160,-98.9162525530635
490150,-98.6719063227426
491140,-100.939077776758
492130,-100.142606828105
493120,-101.64419627295
494110,-102.655349662333
495100,-103.369212955016
496090,-102.98189756227
497080,-103.599279395103
498070,-104.419287969684
499060,-105.419309107726
500050,-107.129025877434
501040,-106.270561581307
502030,-105.489172058357
503020,-106.176769607455
504010,-107.114311302671
505000,-106.679022337261
505990,-105.46353829286
506980,-107.605850962631
507970,-107.388420704249
508960,-107.968480783907
509950,-107.353456963207
510940,-108.489029221168
511930,-108.539304126844
512920,-110.665029682418
513910,-109.920831820929
514900,-112.819339724327
515890,-111.194650139085
516880,-111.673908537075
517870,-111.634300363395
518860,-111.433257253794
519850,-106.491053222994
520840,-97.8435551071886
521830,-99.643438824487
522820,-100.661465224679
523810,-102.14762107538
524800,-101.250782810526
525790,-100.797083410145
526780,-99.0322706142081
527770,-99.9711853486816
528760,-103.623329599432
529750,-103.802576770523
530740,-105.716600611434
531730,-102.854569754424
532720,-100.202841385634
533710,-104.131841120746
