Trace
Swept SA
A.12.15,N9000A
507 ,01
Segment,0
Number of Points,1001
Sweep Time,0.2736
Start Frequency,10000
Stop Frequency,1000000
Average Count,0
Average Type,LogPower(Video)
RBW,30
RBW Filter,Gaussian
RBW Filter BW,3dB
VBW,30
Sweep Type,Fft
X Axis Scale,Lin
PreAmp State,Off
PreAmp Band,Low
Trigger Source,Free
Trigger Level,1.2
Trigger Slope,Positive
Trigger Delay,0
Phase Noise Optimization,Narrow
Swept If Gain,Low
FFT If Gain,Autorange
RF Coupling,AC
FFT Width,411900
Ext Ref,10000000
Input,RF
RF Calibrator,Off
Attenuation,0
Ref Level Offset,0
External Gain,0
Trace Type,Clearwrite
Detector,Normal
Trace Math,Off
Trace Math Oper1,Trace5
Trace Math Oper2,Trace6
Trace Math Offset,0
Trace Name,Trace1
X Axis Units,Hz
Y Axis Units,dBm
DATA
10000,-100.543533732528
10990,-124.396152640127
11980,-99.3428904518213
12970,-138.996092311551
13960,-101.340805449198
14950,-123.676579800909
15940,-100.0302591656
16930,-133.887004050614
17920,-100.684594604172
18910,-127.381912363883
19900,-101.551084229451
20890,-128.491290504938
21880,-100.145088200921
22870,-128.391750916612
23860,-95.1386957375601
24850,-132.933425018846
25840,-97.7725113324794
26830,-129.178000885693
27820,-100.295414020255
28810,-123.996791767241
29800,-99.0275421142578
30790,-123.646138811502
31780,-97.2945318138437
32770,-132.122438953256
33760,-99.5689835881443
34750,-117.941343279616
35740,-98.7109416387619
36730,-125.854978468197
37720,-98.2803893341314
38710,-126.020123117692
39700,-94.7869355407911
40690,-125.087306815008
41680,-95.9274107444999
42670,-125.615180004663
43660,-95.9280776977539
44650,-132.700401434632
45640,-96.5644377445848
46630,-127.15035589315
47620,-96.4026336669922
48610,-145.887379766548
49600,-98.168206510079
50590,-121.550019146048
51580,-96.3965440760361
52570,-127.359377837304
53560,-95.1290193205916
54550,-126.872323336211
55540,-97.9747149961681
56530,-130.5707803993
57520,-98.4939561040177
58510,-119.01928118406
59500,-96.160685512856
60490,-123.688750263888
61480,-97.4789581298828
62470,-116.655057404361
63460,-98.9193291215243
64450,-125.593362686721
65440,-97.2762914226218
66430,-126.790746448706
67420,-97.7771387914102
68410,-131.173000977708
69400,-97.4693122118739
70390,-121.062755941054
71380,-95.0461828389371
72370,-124.993611944068
73360,-95.8422277267223
74350,-142.448904477433
75340,-98.1041620310246
76330,-117.815959820848
77320,-96.4314530788704
78310,-126.568225715627
79300,-96.52015386582
80290,-124.414361142323
81280,-96.1870280399285
82270,-133.647734858986
83260,-97.3707476069427
84250,-132.258803865881
85240,-77.276831803004
86230,-102.22939120878
87220,-77.2973022460938
88210,-111.823725535216
89200,-88.5944900512695
90190,-122.810631066047
91180,-93.4428242335886
92170,-125.311338061686
93160,-95.7662582397461
94150,-124.439866809802
95140,-95.2502148824348
96130,-124.437133982808
97120,-96.9153306943907
98110,-119.623193058085
99100,-97.1150797405224
100090,-122.311526581
101080,-98.274702449801
102070,-126.119078910089
103060,-98.2377090454102
104050,-120.373693985273
105040,-98.1698381170896
106030,-127.466158664028
107020,-98.1705856323242
108010,-131.698412873598
109000,-97.4825803423873
109990,-129.980746226189
110980,-99.5009387156052
111970,-124.758019870956
112960,-99.2690734863281
113950,-122.245215348422
114940,-97.202499637821
115930,-121.591697395064
116920,-100.373245042516
117910,-124.355989647861
118900,-98.0727820205007
119890,-130.167275491643
120880,-100.070174024014
121870,-124.137535542708
122860,-99.7654951710685
123850,-124.25675140767
124840,-97.3589901146242
125830,-135.561486358227
126820,-99.5564307395281
127810,-126.762594925922
128800,-92.5179478343162
129790,-131.697386153378
130780,-96.3171003192406
131770,-142.13253122547
132760,-98.396682177174
133750,-124.329898742172
134740,-98.5883580673781
135730,-136.709875371244
136720,-97.4463069173895
137710,-117.38256420047
138700,-98.1189735023855
139690,-120.015411323102
140680,-99.060083774665
141670,-132.595684193484
142660,-99.3540784640723
143650,-124.062756613964
144640,-100.035125732422
145630,-130.433642873667
146620,-99.4271181057764
147610,-130.155622522847
148600,-99.6945238288919
149590,-133.016307105096
150580,-102.506909905144
151570,-127.916286193697
152560,-99.9421628802509
153550,-133.867385118022
154540,-100.8076470587
155530,-126.474776559908
156520,-99.8893481673762
157510,-132.509666888944
158500,-101.476332205829
159490,-125.500370921177
160480,-99.0670194548299
161470,-134.779344102622
162460,-99.8473502003989
163450,-136.465535103547
164440,-99.2204051073009
165430,-131.13375580047
166420,-102.485453171901
167410,-133.145921007069
168400,-101.766607646395
169390,-129.351713973256
170380,-100.151442786264
171370,-137.10010978648
172360,-89.5136512728549
173350,-115.768049900455
174340,-95.1388474598123
175330,-123.433259939932
176320,-96.8374523023278
177310,-137.920214945982
178300,-96.8376922607422
179290,-125.87246897223
180280,-98.780967862193
181270,-142.461525570403
182260,-99.0378650068631
183250,-126.988010255453
184240,-101.404397798119
185230,-131.061591541842
186220,-100.82114340249
187210,-126.984351758586
188200,-101.917832675032
189190,-137.250180404658
190180,-102.82787322998
191170,-134.875747205992
192160,-102.386752033359
193150,-129.829594694477
194140,-101.000164480384
195130,-133.092016022383
196120,-103.235748291016
197110,-131.785915954672
198100,-102.97714864031
199090,-140.688634146905
200080,-101.519633376151
201070,-130.883324245602
202060,-100.811399036287
203050,-125.112784576202
204040,-101.684417724609
205030,-132.390251444939
206020,-103.029016275342
207010,-123.705838383204
208000,-102.597978443786
208990,-128.071954505315
209980,-103.269477844238
210970,-121.647965171646
211960,-100.812837192249
212950,-136.167483936839
213940,-102.137366634855
214930,-133.179815328405
215920,-97.2236425159862
216910,-138.691215816328
217900,-98.8231185822169
218890,-134.602826494801
219880,-98.8151092529297
220870,-130.649398010624
221860,-100.085003085231
222850,-138.39551709872
223840,-100.909317016602
224830,-125.309758694299
225820,-100.408384161303
226810,-126.034687860127
227800,-102.518028259277
228790,-129.117012445385
229780,-102.424528760407
230770,-128.370510425276
231760,-103.006301879883
232750,-135.566368974436
233740,-102.943447021825
234730,-123.794147731239
235720,-103.910102230463
236710,-130.637561650267
237700,-104.012226588309
238690,-124.257167821845
239680,-103.387549371089
240670,-139.534003477684
241660,-103.663226614615
242650,-127.876551800591
243640,-103.682434082031
244630,-138.86686358656
245620,-100.56920103623
246610,-123.136590764858
247600,-102.042207317688
248590,-127.62753169007
249580,-102.921104819886
250570,-139.725744793635
251560,-103.964648555734
252550,-134.293488320869
253540,-104.235780800516
254530,-126.540989543609
255520,-102.074439216914
256510,-144.309809570516
257500,-96.3194865100652
258490,-121.601145634557
259480,-100.377559390022
260470,-120.399033974885
261460,-102.364176728733
262450,-124.064309988541
263440,-105.127029418945
264430,-141.92807342078
265420,-102.319791417449
266410,-134.94675981888
267400,-103.68561113598
268390,-125.991172052998
269380,-101.411398940835
270370,-129.486812692945
271360,-104.732239303062
272350,-132.254317713161
273340,-102.399863924222
274330,-128.344082692109
275320,-103.068221354689
276310,-135.713460653893
277300,-104.496288091167
278290,-127.675312049386
279280,-104.466102600098
280270,-135.897421097794
281260,-106.260745814075
282250,-129.486089547189
283240,-102.784453387303
284230,-133.570488796197
285220,-103.501863945433
286210,-137.154430812345
287200,-104.649106330534
288190,-128.804943216455
289180,-104.104717462136
290170,-134.436243616801
291160,-104.329623482547
292150,-144.994709140931
293140,-103.060599226225
294130,-129.600132211815
295120,-104.897849240204
296110,-125.99227012844
297100,-103.686956030623
298090,-139.29213301391
299080,-105.240662789615
300070,-131.337660340251
301060,-101.962662813742
302050,-129.384350357987
303040,-102.724606731647
304030,-127.072311926494
305020,-101.552831568955
306010,-124.125314644597
307000,-104.347739192345
307990,-128.454887711587
308980,-104.695533752441
309970,-134.275014178792
310960,-101.878083373497
311950,-133.108581865488
312940,-100.322614673084
313930,-134.215395592612
314920,-103.714691162109
315910,-137.451629075325
316900,-105.0322104421
317890,-132.369015881137
318880,-103.510366620403
319870,-126.641894521228
320860,-105.376342476508
321850,-137.218698632813
322840,-104.843719588749
323830,-129.261563388788
324820,-105.228336909641
325810,-132.157172446454
326800,-104.881935119629
327790,-135.412571638323
328780,-104.076264082504
329770,-126.21228068992
330760,-102.688576079175
331750,-126.965814777954
332740,-104.61954498291
333730,-124.822713787932
334720,-104.083410402872
335710,-138.739396536923
336700,-104.302693117624
337690,-128.0970136626
338680,-103.755081176758
339670,-120.385312347978
340660,-104.094374128091
341650,-136.701101999849
342640,-104.641960144043
343630,-135.623947886972
344620,-102.177436354956
345610,-124.707713453547
346600,-103.120729829202
347590,-134.405539023378
348580,-103.702613017966
349570,-129.299730251494
350560,-103.31407134917
351550,-134.925369121893
352540,-105.389427185059
353530,-131.315507921038
354520,-102.26437942479
355510,-125.706424235634
356500,-104.369438031095
357490,-127.937867070597
358480,-104.311865738093
359470,-137.117141558596
360460,-104.815089211841
361450,-137.122392634247
362440,-102.302878831432
363430,-147.476529034056
364420,-102.360054228547
365410,-129.563218094419
366400,-105.136528015137
367390,-127.3411358351
368380,-105.385063171387
369370,-150.922268568404
370360,-105.261505126953
371350,-132.125169936108
372340,-103.943983463544
373330,-123.813937718333
374320,-102.429825762695
375310,-136.831682798748
376300,-102.439376831055
377290,-129.561850416767
378280,-103.580467029782
379270,-139.25957388399
380260,-101.7382803061
381250,-134.592122674909
382240,-102.9529545183
383230,-132.937717237212
384220,-103.173149108887
385210,-139.933622725723
386200,-101.673440534506
387190,-128.481023702711
388180,-102.589149475098
389170,-131.644464159027
390160,-102.965054828225
391150,-150.599830218861
392140,-102.904574131805
393130,-147.400913802012
394120,-101.151583964979
395110,-133.140593680599
396100,-104.215774536133
397090,-131.078259214792
398080,-104.352920532227
399070,-128.439955918795
400060,-103.093137988791
401050,-128.728395114251
402040,-104.93797606664
403030,-141.502532554155
404020,-101.3310352269
405010,-129.213666795631
406000,-102.304007661804
406990,-131.43773027385
407980,-102.361457824707
408970,-130.143606288754
409960,-104.017288208008
410950,-138.461594834087
411940,-103.004196005667
412930,-131.328773458081
413920,-105.408103942871
414910,-123.512768875959
415900,-103.660818869049
416890,-128.100919787872
417880,-103.600064734344
418870,-133.784256672657
419860,-104.539640274256
420850,-130.058063160976
421840,-106.793572444738
422830,-128.950206944817
423820,-103.291274560605
424810,-128.796023220857
425800,-105.808029174805
426790,-126.550038708086
427780,-103.104368309425
428770,-128.471264557789
429760,-106.15995126185
430750,-133.162310534974
431740,-105.103657967751
432730,-137.709215817868
433720,-103.352355338635
434710,-132.641395209719
435700,-109.039077758789
436690,-128.694206275973
437680,-102.570729030601
438670,-133.28853649691
439660,-104.222235017076
440650,-134.155383696264
441640,-104.826675415039
442630,-133.865751761645
443620,-104.820110878942
444610,-134.9373239711
445600,-107.273713136969
446590,-140.204984048643
447580,-106.455190495541
448570,-132.35294480723
449560,-104.513468087938
450550,-124.451124629612
451540,-106.604733026535
452530,-142.354369225301
453520,-107.600003556133
454510,-131.129670405557
455500,-107.597030441874
456490,-138.239875312471
457480,-106.914800133407
458470,-140.112083110724
459460,-107.67547634292
460450,-132.186205568213
461440,-105.589614189434
462430,-131.106698979077
463420,-106.921087345138
464410,-128.399116114424
465400,-108.630739534368
466390,-133.094120028566
467380,-107.132691390573
468370,-144.095733657499
469360,-109.405560759042
470350,-127.921073281217
471340,-106.370110568217
472330,-141.087084721743
473320,-108.417007304022
474310,-132.856330795621
475300,-107.036113980965
476290,-138.55695344797
477280,-111.226234830174
478270,-131.968483768286
479260,-108.678841554376
480250,-124.804444793351
481240,-110.109181001467
482230,-130.87004322894
483220,-109.912209133156
484210,-141.060786386445
485200,-107.664668863602
486190,-137.075993675565
487180,-110.74261722906
488170,-136.511085786452
489160,-110.589590685509
490150,-138.229686629756
491140,-110.087186007851
492130,-142.60700318623
493120,-109.614854064235
494110,-137.058362783389
495100,-111.559671997641
496090,-135.156475090142
497080,-110.459220243939
498070,-131.035462169261
499060,-110.487381917329
500050,-132.551871701828
501040,-111.186813354492
502030,-137.864538376672
503020,-111.123872488898
504010,-135.119683387481
505000,-110.354173797251
505990,-145.273998467824
506980,-110.360382080078
507970,-136.220382632062
508960,-111.361863628703
509950,-142.263462212823
510940,-111.762191772461
511930,-135.481638720402
512920,-112.170566749954
513910,-136.125075872958
514900,-111.781577776515
515890,-141.271623942759
516880,-109.46303282353
517870,-135.352057585824
518860,-111.74607776202
519850,-141.453598646902
520840,-112.200787502827
521830,-137.205173023026
522820,-108.360093936174
523810,-136.575464965688
524800,-110.568835161793
525790,-152.069989611952
526780,-110.668387388878
527770,-136.429096165852
528760,-110.399696350098
529750,-135.58705259772
530740,-111.952545166016
531730,-138.713142076322
532720,-112.955614709285
533710,-136.492308054671
534700,-109.379528489897
535690,-142.932954479869
