Limit
"AS/NZS 2064, Radiated, Class B, Group 2 (10m)"
"Average Detector"
,
,01
Type, Upper
X Axis Unit, MHz
Amplitude Unit, dBuV
Frequency Interpolation, Logarithmic
Amplitude Interpolation, Logarithmic
X Control, Fixed
Y Control, Fixed
Margin, 0
X Offset, 0
Y Offset, 0
DATA
30.000000,25.00
80.872000,25.00
80.872000,45.00
81.848000,45.00
81.848000,25.00
134.78600,25.00
134.78600,45.00
136.41400,45.00
136.41400,25.00
230.00000,25.00
230.00000,32.00
1000.0000,32.00
